"","stock_name","Stock.ID","BY","total_adult_spawner","total_effective_female_spawner","juv_type","juvenile_estimate","age.21","age.31","age.32","age.41","age.42","age.43","age.51","age.52","age.53","age.62","age.63","recruits_no_jacks","total_recruits_psc","total_recruits","prop_4s","efs","efs_lag1","efs_lag2","efs_lag3","lnRS","ocean_0","ocean_1","ocean_2"
"134","L.Stuart",2,2012,NA,"31771","",NA,0,0,0,0,32434,0,0,1954,0,0,0,34388,34388,34388,"0.943177853",31771,940,54908,47226,0.079153742290697,0,1,0
"135","L.Stuart",2,2013,NA,"70946","",NA,0,0,1300,0,216144,0,0,13333,0,0,0,229477,230777,230777,"0.941898317",70946,31771,940,54908,1.1795328520027,0,1,0
"136","L.Stuart",2,2014,NA,"27869","",NA,0,0,518,0,306928.8597,0,0,14500,0,0,0,321428.8597,321946.8597,321946.8597,"0.954888929",27869,70946,31771,940,2.44687153996292,0,1,0
"137","L.Stuart",2,2015,NA,"4350","",NA,0,0,0,0,9500,0,0,4608.433735,0,0,0,14108.43373,14108.43373,14108.43374,"0.673356106",4350,27869,70946,31771,1.17659691105919,0,0.999999999645602,0
"138","L.Stuart",2,2016,NA,"4672","",NA,0,0,0,0,29391.56627,0,0,5047.278133,0,0,0,29391.56627,29451.56627,34438.8444,"0.853442291",4672,4350,27869,70946,1.99759787946369,0,1.00000000008711,0
"141","Stellako",3,1950,145021,"77415","",NA,0,0,4630,0,903768,0,0,30719,0,0,0,934487,939117,939117,"0.967127419",77415,4672,4350,27869,2.49575951181643,0,1,0
"142","Stellako",3,1951,96076,"51413","",NA,0,0,26,0,354049,0,0,101292,0,0,0,455341,455367,455367,"0.777546937",51413,77415,4672,4350,2.18121262846528,0,1,0
"143","Stellako",3,1952,40384,"19920","",NA,0,0,23,0,93984,0,0,16694,0,0,0,110678,110701,110701,"0.849166049",19920,51413,77415,4672,1.71510862094101,0,1,0
"144","Stellako",3,1953,42134,"20388","",NA,0,0,30,0,156192,0,0,18023,0,0,0,174215,174245,174245,"0.89654737",20388,19920,51413,77415,2.14551586234655,0,1,0
"145","Stellako",3,1954,141859,"72273","",NA,0,0,3311,0,1140205,0,0,67783,0,0,0,1207988,1211299,1211299,"0.943887688",72273,20388,19920,51413,2.81899800102935,0,1,0
"146","Stellako",3,1955,51739,"29937","",NA,0,0,28,0,602677,0,0,27091,0,0,0,629768,629796,629796,"0.956982571",29937,72273,20388,19920,3.04630078385386,0,1,0
"147","Stellako",3,1956,38438,"22276","",NA,0,0,92,0,220400,0,0,26243,0,0,0,246643,246735,246735,"0.893599251",22276,29937,72273,20388,2.40480502046481,0,1,0
"148","Stellako",3,1957,38522,"18044","",NA,0,0,8,0,143835,0,0,8000,0,0,0,151835,151843,151843,"0.947311226",18044,22276,29937,72273,2.13003387275991,0,1,0
"149","Stellako",3,1958,112251,"61581","",NA,0,0,1156,0,323089,0,0,16215,0,0,0,339304,340460,340460,"0.952210997",61581,18044,22276,29937,1.70994426298327,0,1,0
"150","Stellako",3,1959,79305,"41872","",NA,0,0,17,0,514918,0,0,26485,0,0,0,541403,541420,541420,"0.951080803",41872,61581,18044,22276,2.55957797197349,0,1,0
"151","Stellako",3,1960,38880,"22718","",NA,0,0,19,0,143340,0,0,21155,0,0,0,164495,164514,164514,"0.871394267",22718,41872,61581,18044,1.97983811115783,0,1,0
"152","Stellako",3,1961,46863,"18136","",NA,0,0,288,0,137046,0,0,10068,0,0,0,147114,147402,147402,"0.931563277",18136,22718,41872,61581,2.09526463497899,0,1,0
"153","Stellako",3,1962,124485,"44532","",NA,0,0,100,0,572029,0,0,17376,0,0,0,589405,589505,589505,"0.970519422",44532,18136,22718,41872,2.5830751698392,0,1,0
"154","Stellako",3,1963,138794,"41535","",NA,0,0,977,0,713487,0,0,13462,0,0,0,726949,727926,727926,"0.981481507",41535,44532,18136,22718,2.86366294938746,0,1,0
"155","Stellako",3,1964,30890,"16182","",NA,0,0,194,0,170674,0,0,6969,0,0,0,177643,177837,177837,"0.960769633",16182,41535,44532,18136,2.39696788703219,0,1,0
"156","Stellako",3,1965,39385,"20479","",NA,0,0,179,0,231100,0,0,12372,0,0,0,243472,243651,243651,"0.949185122",20479,16182,41535,44532,2.47633690267481,0,1,0
"157","Stellako",3,1966,101529,"51509","",NA,0,0,833,0,336316,0,0,22757,0,0,0,359073,359906,359906,"0.936622915",51509,20479,16182,41535,1.94408633656063,0,1,0
"158","Stellako",3,1967,91480,"32467","",NA,0,0,288,0,531886,0,0,18350,0,0,0,550236,550524,550524,"0.966650674",32467,51509,20479,16182,2.83064636307454,0,1,0
"159","Stellako",3,1968,30368,"13680","",NA,0,0,85,0,125900,0,0,3837,0,0,0,129737,129822,129822,"0.970424782",13680,32467,51509,20479,2.25022936923894,0,1,0
"160","Stellako",3,1969,49211,"25629","",NA,0,0,131,0,235729,0,0,17385,0,0,0,253114,253245,253245,"0.931315534",25629,13680,32467,51509,2.29063287675968,0,1,0
"161","Stellako",3,1970,45797,"26727","",NA,0,0,1170,0,228808,0,0,4130,0,0,0,232938,234108,234108,"0.98226996",26727,25629,13680,32467,2.17010825693651,0,1,0
"162","Stellako",3,1971,39691,"20147","",NA,0,0,496,0,508759,12,0,0,0,0,0,508759,509267,509267,"1",20147,26727,25629,13680,3.2299170430411,0,0.999976436721798,2.35632782018077e-05
"163","Stellako",3,1972,36700,"20386","",NA,0,0,204,0,711226,0,0,44784,0,0,0,756010,756214,756214,"0.940762688",20386,20147,26727,25629,3.61347601415997,0,1,0
"164","Stellako",3,1973,30404,"15424","",NA,0,0,11,0,75813,0,0,10077,0,0,0,85890,85901,85901,"0.882675515",15424,20386,20147,26727,1.7172707324978,0,1,0
"165","Stellako",3,1974,41275,"23718","",NA,0,0,1823,0,281752,13,0,19534,0,0,0,301286,303122,303122,"0.935164594",23718,15424,20386,20147,2.54790111119295,0,0.999957112977613,4.28870223870257e-05
"166","Stellako",3,1975,175941,"68451","",NA,0,0,3852,0,1832708,0,0,64645,2919,0,0,1900272,1904124,1904124,"0.965928849",68451,23718,15424,20386,3.32565917844958,0,0.998467011602186,0.00153298839781443
"167","Stellako",3,1976,150734,"65299","",NA,0,0,150,0,216701,0,0,27506,0,0,0,244207,244357,244357,"0.887366046",65299,68451,23718,15424,1.31965354850835,0,1,0
"168","Stellako",3,1977,23047,"10894","",NA,0,0,74,0,209138,0,0,56488,0,0,0,265626,265700,265700,"0.787340095",10894,65299,68451,23718,3.19415567380429,0,1,0
"169","Stellako",3,1978,58898,"32528","",NA,0,0,860,0,388505,0,0,48040,0,0,0,436545,437405,437405,"0.889954071",32528,10894,65299,68451,2.59875828247561,0,1,0
"170","Stellako",3,1979,290042,"152583","",NA,0,0,31,0,478737,0,0,145156,0,0,0,623893,623924,623924,"0.76733831",152583,32528,10894,65299,1.40831985579449,0,1,0
"171","Stellako",3,1980,72050,"28477","",NA,0,0,207,0,535944,0,0,219255,0,0,0,755199,755406,755406,"0.70967255",28477,152583,32528,10894,3.27815860914178,0,1,0
"172","Stellako",3,1981,21826,"12030","",NA,0,0,28,0,234136,0,0,51734,0,0,0,285870,285898,285898,"0.819029629",12030,28477,152583,32528,3.16823157386425,0,1,0
"173","Stellako",3,1982,69420,"34888","",NA,0,0,1900,0,309369,0,0,46504,0,0,0,355873,357773,357773,"0.869324169",34888,12030,28477,152583,2.32775577653534,0,1,0
"174","Stellako",3,1983,121692,"61357","",NA,0,0,1129,0,1097744,0,0,158607,0,0,0,1256351,1257480,1257480,"0.873755821",61357,34888,12030,28477,3.02015573319727,0,1,0
"175","Stellako",3,1984,60957,"32672","",NA,0,0,170,0,744589,0,0,266430,0,0,0,1011019,1011189,1011189,"0.736473795",32672,61357,34888,12030,3.43236370318661,0,1,0
"176","Stellako",3,1985,42099,"21968","",NA,0,0,87,0,97659,0,0,30996,0,0,0,128655,128742,128742,"0.7590766",21968,32672,61357,34888,1.76822355266538,0,1,0
"177","Stellako",3,1986,77177,"44611","",NA,0,0,23,0,445398,0,0,116424,0,0,0,561822,561845,561845,"0.792774224",44611,21968,32672,61357,2.53324554575447,0,1,0
"178","Stellako",3,1987,211085,"98179","",NA,0,0,14,0,353471,0,0,82191,0,0,0,435662,435676,435676,"0.811342279",98179,44611,21968,32672,1.49010650462876,0,1,0
"179","Stellako",3,1988,367702,"200541","",NA,0,0,158,0,566227,0,0,425114,0,0,0,991341,991499,991499,"0.571172785",200541,98179,44611,21968,1.59819922476677,0,1,0
"180","Stellako",3,1989,43179,"15926","",NA,0,0,28,0,127212,0,0,95047,0,0,0,222259,222287,222287,"0.572359275",15926,200541,98179,44611,2.63601634589274,0,1,0
"181","Stellako",3,1990,93920,"56536","",NA,0,0,1145,0,861027,0,0,89664,0,0,0,950691,951836,951836,"0.905685444",56536,15926,200541,98179,2.82351514765526,0,1,0
"182","Stellako",3,1991,94884,"54400","fry leaving ",65558880,0,0,259,0,299039,0,0,37271,0,0,0,336310,336569,336569,"0.889176652",54400,56536,15926,200541,1.82243902620854,0,1,0
"183","Stellako",3,1992,97979,"55190","stream for lake",53022000,0,0,275,0,734393,0,0,133793,0,0,0,868186,868461,868461,"0.845893622",55190,54400,56536,15926,2.75594090221285,0,1,0
"184","Stellako",3,1993,91071,"42858","brood year ",49770000,0,0,13,0,68158,0,0,241673,0,0,0,309831,309844,309844,"0.219984443",42858,55190,54400,56536,1.97817661961125,0,1,0
"185","Stellako",3,1994,136709,"63628","t+1",39866000,0,0,127,0,593409,0,0,88649,704,0,0,682762,682889,682889,"0.870027182",63628,42858,55190,54400,2.37327870302554,0,0.998969085751857,0.00103091424814282
"186","Stellako",3,1995,122676,"41176","",21233000,0,0,75,0,127344,0,0,56540,0,0,0,183884,183959,183959,"0.692523547",41176,63628,42858,55190,1.49685734434215,0,1,0
"187","Stellako",3,1996,332207,"167671","",36942000,0,0,16,0,635499,0,0,176479,0,0,0,811978,811994,811994,"0.782655441",167671,41176,63628,42858,1.57748922494374,0,1,0
"188","Stellako",3,1997,55357,"23264","",24851000,0,0,0,0,68515,0,0,56658,0,0,0,125173,125173,125173,"0.54736245",23264,167671,41176,63628,1.68278967910594,0,1,0
"189","Stellako",3,1998,185641,"97011","",79020000,0,0,73,0,504421,0,0,133503,0,0,0,637924,637997,637997,"0.790722719",97011,23264,167671,41176,1.88350920700367,0,1,0
"190","Stellako",3,1999,138137,"66125","",24681000,0,0,0,0,143988,0,0,30474,0,0,0,174462,174462,174462,"0.825325859",66125,97011,23264,167671,0.970160062706789,0,1,0
"191","Stellako",3,2000,371604,"195418","",75156000,0,0,0,0,647582,0,0,70089,0,0,0,717671,717671,717671,"0.902338258",195418,66125,97011,23264,1.30087039266759,0,1,0
"192","Stellako",3,2001,151409,"61635","",48435000,0,0,0,0,203410,0,0,83718,0,0,0,287128,287128,287128,"0.70842969",61635,195418,66125,97011,1.53869821836217,0,1,0
"193","Stellako",3,2002,322711,"177668","",60290000,0,0,47,0,224262,0,0,24066,0,0,0,248328,248375,248375,"0.903087852",177668,61635,195418,66125,0.335023060711975,0,1,0
"194","Stellako",3,2003,78093,"43879","",30593000,0,0,5,0,34522,0,0,14605,0,0,0,49127,49132,49132,"0.702709304",43879,177668,61635,195418,0.113074707955208,0,1,0
"195","Stellako",3,2004,86688,"53805","",NA,0,332,153,664,213103,0,0,32647,111,0,0,246856,247009,247010,"0.867153611",53805,43879,177668,61635,1.52406242198605,0.00403222541597506,0.995518400064775,0.000449374519250233
"196","Stellako",3,2005,175299,"102347","",NA,0,0,12,0,6640,0,0,4890,0,0,0,11530,11542,11542,"0.575888985",102347,53805,43879,177668,-2.18237644420184,0,1,0
"197","Stellako",3,2006,147189,"79884","",NA,0,111,87,0,391750,0,0,81630,0,0,0,473490,473577,473578,"0.827559255",79884,102347,53805,43879,1.77974104738157,0.000234385887857966,0.999765614112142,0
"198","Stellako",3,2007,41328,"19649","",NA,0,0,20,0,113525,0,0,24716,0,0,0,138241,138261,138261,"0.821210784",19649,79884,102347,53805,1.9511167568058,0,1,0
"199","Stellako",3,2008,159737,"73837","",NA,0,0,454,0,259917,0,0,14564,0,0,0,274480,274934,274935,"0.946939861",73837,19649,79884,102347,1.31467474510838,0,1,0
"200","Stellako",3,2009,27793,"15914","",NA,0,0,0,0,152682,0,0,49483,0,481,0,202647,202647,202646,"0.755234586",15914,73837,19649,79884,2.54426138945883,0,1,0
"201","Stellako",3,2010,204414,"110264","",NA,0,0,12308,0,1500999,0,0,128893,0,0,0,1629892,1642200,1642200,"0.9209193",110264,15914,73837,19649,2.70091459488255,0,1,0
"202","Stellako",3,2011,85484,"25968","",NA,0,0,0,0,42804,0,0,12476,0,0,0,55280,55280,55280,"0.77431259",25968,110264,15914,73837,0.755546168687179,0,1,0
"203","Stellako",3,2012,NA,"50572","",NA,0,0,50,0,43903,0,0,6855,0,0,0,50758,50808,50808,"0.864947397",50572,25968,110264,15914,0.00465575905102242,0,1,0
"204","Stellako",3,2013,NA,"54130","",NA,0,0,188,0,109354.0347,0,0,37908.77665,0,0,0,139721,139909,147450.8114,"0.742577394",54130,50572,25968,110264,1.00210607731959,0,0.999999999660904,0
"205","Stellako",3,2014,NA,"240406","",NA,0,0,393,0,361248.3421,0,0,13500,0,0,0,289377,289770,375141.3421,"0.963975825",240406,54130,50572,25968,0.444973706471234,0,1,0
"206","Stellako",3,2015,NA,"47613","",NA,0,0,53,0,27500,0,0,4608.695652,0,0,0,0,53,32161.69565,"0.856465809",47613,240406,54130,50572,-0.392329664837379,0,1.00000000006219,0
"207","Stellako",3,2016,NA,"15775","",NA,0,0,39,0,15391.30435,0,0,2771.363793,0,0,0,0,0,18201.66814,"0.84741428",15775,47613,240406,54130,0.14308683749927,0,1.00000000016482,0
"210","Bowron",4,1950,16146,"7298","",NA,0,0,550,0,65365,0,0,9633,0,0,0,74998,75548,75548,"0.871556575",7298,15775,47613,240406,2.33716787781934,0,1,0
"211","Bowron",4,1951,21731,"10039","",NA,0,0,378,0,103443,0,0,0,0,0,0,103443,103821,103821,"1",10039,7298,15775,47613,2.33619075469879,0,1,0
"212","Bowron",4,1952,18645,"8568","",NA,0,0,8,0,36992,0,0,6304,0,0,0,43296,43304,43304,"0.854397635",8568,10039,7298,15775,1.62021067634923,0,1,0
"213","Bowron",4,1953,13277,"5734","",NA,0,0,3,0,70599,0,0,4977,0,0,0,75576,75579,75579,"0.934145761",5734,8568,10039,7298,2.57876509935914,0,1,0
"214","Bowron",4,1954,10515,"4566","",NA,0,0,652,0,62971,0,0,3293,0,0,0,66264,66916,66916,"0.950304841",4566,5734,8568,10039,2.68480055336143,0,1,0
"215","Bowron",4,1955,9350,"4471","",NA,0,0,43,0,92623,0,0,4289,0,0,0,96912,96955,96955,"0.955743355",4471,4566,5734,8568,3.07663485608274,0,1,0
"216","Bowron",4,1956,6994,"3639","",NA,0,0,0,0,27586,0,0,10160,738,0,0,38484,38484,38484,"0.730832406",3639,4471,4566,5734,2.358533651869,0,0.980823199251637,0.019176800748363
"217","Bowron",4,1957,12011,"6416","",NA,0,0,0,0,41008,0,0,958,0,0,0,41966,41966,41966,"0.977171996",6416,3639,4471,4566,1.87806489606829,0,1,0
"218","Bowron",4,1958,14843,"8297","",NA,0,0,43,0,17945,0,0,167,0,0,0,18112,18155,18155,"0.990779594",8297,6416,3639,4471,0.783052001184151,0,1,0
"219","Bowron",4,1959,29247,"14614","",NA,0,0,11,0,56454,0,0,5400,0,0,0,61854,61865,61865,"0.912697643",14614,8297,6416,3639,1.44297461829691,0,1,0
"220","Bowron",4,1960,7620,"3506","",NA,0,0,4,0,17278,0,0,451,0,0,0,17729,17733,17733,"0.974561453",3506,14614,8297,6416,1.6209515240113,0,1,0
"221","Bowron",4,1961,7449,"3675","",NA,0,0,0,0,26835,0,0,1313,0,0,0,28148,28148,28148,"0.953353702",3675,3506,14614,8297,2.0359231714395,0,1,0
"222","Bowron",4,1962,6286,"3219","",NA,0,0,6,0,18822,0,0,2499,0,0,0,21321,21327,21327,"0.882791614",3219,3675,3506,14614,1.89090312329878,0,1,0
"223","Bowron",4,1963,25141,"11468","",NA,0,0,28,0,204973,0,0,9315,0,0,0,214288,214316,214316,"0.956530464",11468,3219,3675,3506,2.92789101336058,0,1,0
"224","Bowron",4,1964,1500,"690","",NA,0,0,0,0,25416,0,0,2091,0,0,0,27507,27507,27507,"0.923982986",690,11468,3219,3675,3.68550419912671,0,1,0
"225","Bowron",4,1965,2659,"1170","",NA,0,0,50,0,16770,0,0,1029,0,0,0,17799,17849,17849,"0.942187763",1170,690,11468,3219,2.72494373543771,0,1,0
"226","Bowron",4,1966,2470,"1151","",NA,0,0,0,0,21196,0,0,1053,0,0,0,22249,22249,22249,"0.95267203",1151,1170,690,11468,2.96166593404228,0,1,0
"227","Bowron",4,1967,31695,"13991","",NA,0,0,124,0,193857,0,0,12513,0,0,0,206370,206494,206494,"0.939366187",13991,1151,1170,690,2.69185709053774,0,1,0
"228","Bowron",4,1968,3611,"1710","",NA,0,0,0,0,37393,0,0,6150,1099,0,0,44642,44642,44642,"0.858760306",1710,13991,1151,1170,3.26218174942225,0,0.975381927333005,0.0246180726669952
"229","Bowron",4,1969,3872,"1936","",NA,0,0,0,0,16003,0,0,1208,0,0,0,17211,17211,17211,"0.929812329",1936,1710,13991,1151,2.18492472543346,0,1,0
"230","Bowron",4,1970,1305,"497","",NA,0,0,371,0,15826,0,0,0,0,0,0,15826,16197,16197,"1",497,1936,1710,13991,3.48399129278977,0,1,0
"231","Bowron",4,1971,25497,"10761","",NA,0,0,0,0,124161,0,0,346,0,0,0,124507,124507,124507,"0.99722104",10761,497,1936,1710,2.44843345200555,0,1,0
"232","Bowron",4,1972,4138,"1969","",NA,0,0,0,0,16860,0,0,111,0,0,0,16971,16971,16971,"0.993459431",1969,10761,497,1936,2.15398020537214,0,1,0
"233","Bowron",4,1973,4558,"2012","",NA,0,0,0,0,10538,0,0,124,0,0,0,10662,10662,10662,"0.988369912",2012,1969,10761,497,1.66755676616308,0,1,0
"234","Bowron",4,1974,1850,"1046","",NA,0,0,0,0,15702,0,0,1729,0,0,0,17431,17431,17431,"0.900808904",1046,2012,1969,10761,2.81327686459,0,1,0
"235","Bowron",4,1975,29700,"14735","",NA,0,0,122,0,121742,0,0,634,282,0,0,122658,122780,122780,"0.994819246",14735,1046,2012,1969,2.12016851980969,0,0.997703208991692,0.00229679100830754
"236","Bowron",4,1976,2250,"1069","",NA,0,0,0,0,7112,0,0,0,0,0,0,7112,7112,7112,"1",1069,14735,1046,2012,1.8950598661687,0,1,0
"237","Bowron",4,1977,2500,"1214","",NA,0,0,0,0,5875,0,0,9521,0,0,0,15396,15396,15396,"0.381592621",1214,1069,14735,1046,2.54018704278419,0,1,0
"238","Bowron",4,1978,3141,"1678","",NA,0,0,0,0,39903,0,0,724,0,0,0,40627,40627,40627,"0.982179339",1678,1214,1069,14735,3.18683026216232,0,1,0
"239","Bowron",4,1979,35000,"16178","",NA,0,0,0,0,15714,0,0,14270,0,0,0,29984,29984,29984,"0.524079509",16178,1678,1214,1069,0.617011611460251,0,1,0
"240","Bowron",4,1980,2894,"1376","",NA,0,0,0,0,39381,0,0,5789,0,0,0,45170,45170,45170,"0.871839717",1376,16178,1678,1214,3.49125241015536,0,1,0
"241","Bowron",4,1981,1170,"562","",NA,0,0,0,0,14724,0,0,1808,0,0,0,16532,16532,16532,"0.890636342",562,1376,16178,1678,3.38155132573793,0,1,0
"242","Bowron",4,1982,1647,"990","",NA,0,0,0,0,3066,0,0,2211,0,0,0,5277,5277,5277,"0.581011939",990,562,1376,16178,1.67340809027703,0,1,0
"243","Bowron",4,1983,6451,"3484","",NA,0,0,17,0,36597,0,0,1535,407,0,0,38539,38556,38556,"0.959745096",3484,990,562,1376,2.40393067093147,0,0.989443925718436,0.0105560742815645
"244","Bowron",4,1984,10461,"4909","",NA,0,0,12,0,44712,0,0,5879,0,0,0,50591,50603,50603,"0.88379356",4909,3484,990,562,2.33294060799756,0,1,0
"245","Bowron",4,1985,6395,"3030","",NA,0,0,0,0,16449,0,0,2728,0,0,0,19177,19177,19177,"0.857746259",3030,4909,3484,990,1.8451490247701,0,1,0
"246","Bowron",4,1986,3118,"1396","",NA,0,0,0,0,20562,0,0,636,0,0,0,21198,21198,21198,"0.96999717",1396,3030,4909,3484,2.72029583326488,0,1,0
"247","Bowron",4,1987,11071,"5660","",NA,0,0,132,0,18171,0,0,4289,0,0,0,22460,22592,22592,"0.80903829",5660,1396,3030,4909,1.38417196909574,0,1,0
"248","Bowron",4,1988,12780,"7405","",NA,0,0,0,0,11669,0,0,1381,0,0,0,13050,13050,13050,"0.894176245",7405,5660,1396,3030,0.56663268604894,0,1,0
"249","Bowron",4,1989,2534,"1367","",NA,0,0,0,0,4945,0,0,7897,0,0,0,12842,12842,12842,"0.385064632",1367,7405,5660,1396,2.24010249163004,0,1,0
"250","Bowron",4,1990,7860,"5065","",NA,0,0,0,0,18847,0,0,12283,0,0,0,31130,31130,31130,"0.605428847",5065,1367,7405,5660,1.81581784675287,0,1,0
"251","Bowron",4,1991,4920,"2460","",NA,0,0,114,0,47542,0,0,1083,68,0,0,48693,48807,48807,"0.977727506",2460,5065,1367,7405,2.98771239525087,0,0.998606757227447,0.00139324277255312
"252","Bowron",4,1992,2560,"1117","",NA,0,0,14,0,10556,0,0,2313,0,0,0,12869,12883,12883,"0.820265755",1117,2460,5065,1367,2.44526209272232,0,1,0
"253","Bowron",4,1993,1184,"592","",NA,0,0,0,0,16961,0,0,3506,0,0,0,20467,20467,20467,"0.828699858",592,1117,2460,5065,3.54306247709544,0,1,0
"254","Bowron",4,1994,4380,"1845","",NA,0,0,0,0,6743,0,0,4106,0,0,0,10849,10849,10849,"0.621531938",1845,592,1117,2460,1.77159363234782,0,1,0
"255","Bowron",4,1995,34417,"13487","",NA,0,0,40,0,25092,0,0,2259,0,0,0,27351,27391,27391,"0.917407042",13487,1845,592,1117,0.708488233748868,0,1,0
"256","Bowron",4,1996,8176,"4054","",NA,0,0,0,0,20695,0,0,6081,0,0,0,26776,26776,26776,"0.772893636",4054,13487,1845,592,1.88780191587922,0,1,0
"257","Bowron",4,1997,4811,"2119","",NA,0,0,0,0,1335,0,0,3689,0,0,0,5024,5024,5024,"0.265724522",2119,4054,13487,1845,0.863282149879736,0,1,0
"258","Bowron",4,1998,4751,"2830","",NA,0,0,0,0,11272,0,0,5729,0,0,0,17001,17001,17001,"0.663019822",2830,2119,4054,13487,1.79299545420045,0,1,0
"259","Bowron",4,1999,8238,"3295","",NA,0,0,0,0,19734,0,0,0,0,0,0,19734,19734,19734,"1",3295,2830,2119,4054,1.7899368684805,0,1,0
"260","Bowron",4,2000,13440,"6720","",NA,0,0,0,0,23887,0,0,1396,0,0,0,25283,25283,25283,"0.944785033",6720,3295,2830,2119,1.32504407858884,0,1,0
"261","Bowron",4,2001,5842,"2752","",NA,0,0,0,0,4433,0,0,2392,0,0,0,6825,6825,6825,"0.64952381",2752,6720,3295,2830,0.908264420999926,0,1,0
"262","Bowron",4,2002,8770,"4505","",NA,0,0,0,0,7279,0,0,395,0,0,0,7674,7674,7674,"0.948527495",4505,2752,6720,3295,0.532650100764459,0,1,0
"263","Bowron",4,2003,6752,"3038","",NA,0,0,0,30,3702,0,0,90,0,0,0,3822,3822,3822,"0.976265823",3038,4505,2752,6720,0.2295744416445,0.00784929356357928,0.992150706436421,0
"264","Bowron",4,2004,836,"418","",NA,0,30,0,0,3008,0,0,3082,0,0,0,6120,6120,6120,"0.493924466",418,3038,4505,2752,2.68383594298162,0.00490196078431373,0.995098039215686,0
"265","Bowron",4,2005,1649,"825","",NA,0,0,0,0,1876,0,0,383,0,0,0,2259,2259,2259,"0.830455954",825,418,3038,4505,1.00729413013332,0,1,0
"266","Bowron",4,2006,1501,"614","",NA,0,0,0,128,14800,0,0,2635,0,0,0,17562,17562,17563,"0.848867221",614,825,418,3038,3.35355476727459,0.00728804873882594,0.992711951261174,0
"267","Bowron",4,2007,2069,"1023","",NA,0,0,0,0,8345,0,0,20,0,0,0,8364,8364,8365,"0.997609085",1023,614,825,418,2.1013168474693,0,1,0
"268","Bowron",4,2008,1005,"275","",NA,0,0,0,0,234,0,0,548,0,0,0,783,783,782,"0.299232737",275,1023,614,825,1.04508364287874,0,1,0
"269","Bowron",4,2009,2170,"1009","",NA,0,0,0,0,4971,0,0,1141,0,0,0,6112,6112,6112,"0.813318063",1009,275,1023,614,1.80129431049275,0,1,0
"270","Bowron",4,2010,8983,"4359","",NA,0,37,23,0,21678,0,0,3038,0,0,0,24753,24776,24776,"0.87708367",4359,1009,275,1023,1.73763276941465,0.00149338069099128,0.998506619309009,0
"271","Bowron",4,2011,4101,"2037","",NA,0,0,0,0,5187,0,0,93,0,0,0,5280,5280,5280,"0.982386364",2037,4359,1009,275,0.952447960473501,0,1,0
"272","Bowron",4,2012,NA,"30","",NA,0,0,32,0,186,0,0,0,0,0,0,186,218,218,"1",30,2037,4359,1009,1.98329768112693,0,1,0
"273","Bowron",4,2013,NA,"1924","",NA,0,0,0,0,367.0685826,0,0,167.1881367,0,0,0,510,510,534.2567193,"0.687064045",1924,30,2037,4359,-1.28128516003483,0,1,0
"274","Bowron",4,2014,NA,"6252","",NA,0,0,0,0,19393.82385,0,0,942.5981873,0,0,0,16573,16573,20336.42204,"0.953649753",6252,1924,30,2037,1.17951205501634,0,0.999999999867233,0
"275","Bowron",4,2015,NA,"2211","",NA,0,0,0,0,250,0,0,66.12903226,0,0,0,0,0,316.1290323,"0.790816327",2211,6252,1924,30,-1.94504972055128,0,0.999999999873469,0
"276","Bowron",4,2016,NA,"72","",NA,0,0,0,0,1719.354839,0,0,364.7047452,0,0,0,0,0,2084.059584,"0.825002726",72,2211,6252,1924,3.36540687461931,0,1.00000000009597,0
"279","Raft",5,1950,6404,"1917","",NA,0,0,17,0,39549,0,0,5990,0,0,0,45539,45556,45556,"0.868464393",1917,72,2211,6252,3.1681808743486,0,1,0
"280","Raft",5,1951,8544,"3365","",NA,0,0,8,0,34636,0,0,13009,0,0,0,47645,47653,47653,"0.726959807",3365,1917,72,2211,2.65051762409828,0,1,0
"281","Raft",5,1952,15617,"5116","",NA,0,0,5,0,46167,0,0,5010,0,0,0,51177,51182,51182,"0.902104461",5116,3365,1917,72,2.30301502401628,0,1,0
"282","Raft",5,1953,7904,"3600","",NA,0,0,0,0,30285,0,0,1839,0,0,0,32124,32124,32124,"0.942753082",3600,5116,3365,1917,2.18866956886415,0,1,0
"283","Raft",5,1954,9988,"5352","",NA,0,0,231,0,38964,0,0,11293,0,0,0,50257,50488,50488,"0.775294984",5352,3600,5116,3365,2.24426536145601,0,1,0
"284","Raft",5,1955,5079,"2905","",NA,0,0,7,0,52497,0,0,7860,158,0,0,60515,60522,60522,"0.86977484",2905,5352,3600,5116,3.03657354499688,0,0.997389379068768,0.00261062093123162
"285","Raft",5,1956,9037,"5180","",NA,0,0,0,0,17335,0,0,8029,1776,0,0,27140,27140,27140,"0.683448983",5180,2905,5352,3600,1.65620359813533,0,0.934561532792926,0.0654384672070744
"286","Raft",5,1957,6860,"3314","",NA,0,0,72,0,18932,0,0,2011,0,0,0,20943,21015,21015,"0.903977463",3314,5180,2905,5352,1.84708054945271,0,1,0
"287","Raft",5,1958,10214,"6235","",NA,0,0,23,0,22591,0,0,512,17,0,0,23120,23143,23143,"0.977838376",6235,3314,5180,2905,1.31151377986553,0,0.999265436633107,0.000734563366892797
"288","Raft",5,1959,10210,"5232","",NA,0,0,0,0,20417,0,0,3167,30,0,0,23614,23614,23614,"0.865714043",5232,6235,3314,5180,1.50704614233002,0,0.998729567205895,0.00127043279410519
