stock_name	Stock.ID	BY	total_adult_spawner	total_effective_female_spawner	juv_type	juvenile_estimate	age.21	age.31 	age.32 	age.41	age.42	age.43	age.51	age.52	age.53	age.62 	age.63	recruits_no_jacks	total_recruits		Return
Harrison	19	1993	26115	13635.5208			0	14645	0	4451	0	0		0	0	0	0	19096	19096		0.233085463
Harrison	19	1994	19016	10449.5384			0	286	0	20396	0	0		0	0	0	0	20682	20682		0.98617155
Harrison	19	1995	22260	9109.1992			0	1537	0	48276	0	0		0	0	0	0	49813	49813		0.969144601
Harrison	19	1996	65465	27705.545			0	3058	0	4502	0	0		0	0	0	0	7560	7560		0.595502646
Harrison	19	1997	37248	16079.441			0	10357	0	71883	0	0		0	0	0	0	82240	82240		0.874063716
Harrison	19	1998	81384	50624.385			0	18160	0	46050	265	0		0	0	0	0	64475	64475		0.714230322
Harrison	19	1999	44554	24981.8176			0	16673	175	74656	0	0		0	0	0	0	91329	91504		0.817440244
Harrison	19	2000	46992	20329.177			0	7950	350	3873	0	0		0	0	0	0	11823	12173		0.327581832
Harrison	19	2001	146809	80742.1496			0	53960	0	333007	0	0		0	0	0	0	386967	386967		0.860556585
Harrison	19	2002	131997	63766.963			0	88078	195	188564	0							276642	276837		0.681617397
Harrison	19	2003	86853	45969.7355			0	20138	761	83148	807			923				105016	105777		0.791765064
Harrison	19	2004	63048	34781.6192			0	107366		34850	462							142678	142678		0.244256297
Harrison	19	2005	450862	244794.7552				5770	33	10133.059	0					0	0	15903.059	15936.059		0.637176722
Harrison	19	2006	207836	112289.106				390122.7713	163	998153.3414	0			0	0	0	0	1388276.113	1388439.113		0.718987622
Harrison	19	2007	170133	77370.833				304890.4752	0	1334057.502	0			0	0	0	0	1638947.977	1638947.977		0.813971841
Harrison	19	2008	23671	10594.6192				58002.50009	0	118879.7283	0			0	0	0	0	176882.2284	176882.2284		0.672084072
Harrison	19	2009	338415	119435.4758			21	25216.91207	0	149629.0415	0			0	0	0	0	174845.9535	174866.9535		0.855776405
Harrison	19	2010	764915	401137.6443			98	229787.4565	0	1008896.4	0		1560.400533		0	0	0	1240244.258	1240342.258		0.813465891
Harrison	19	2011	845185	408522.8434			30	47199.8316	0	170603.7917	0		850.1930987		0	0	0	217803.6233	218683.8164		0.783291798
Harrison	19	2012	134526	66290.9108			26	14563.73831	0	90970.66156	0		0		0	0	0	105534.3999	105560.3999		0.862000084
Harrison	19	2013	280343	93633.6051			31	9635.521785	0	66556.38703	0		112.6672761		0			76191.90881	76335.57609		0.873536154
Harrison	19	2014	415615	244348.035			0	1530.031886	0	37743.53751	0							39273.56939	39273.56939		
Harrison	19	2015	129712	64764.8137			0	2478.680075	0	11000								13478.68008	13478.68008		
Harrison	19	2016	100260	52009.6731			29	19777.77778		53454.30809								73232.08587	73261.08587		
Harrison	19	2017	72949	42295.7955			7	5545.691906													
Harrison	19	2018	24980	13054.6652																	
Harrison	19	2019	4751	1837.2765																	
																					
																					
(e) E. Misc. S.		2003																			
(e) E. Misc. S.		2004												408.3386963	0			408.3386963	408.3386963		
(e) E. Misc. S.		2005								0	2998.952346			256.0115622	0	0	0	3254.963908	3254.963908		0.920877937
(e) E. Misc. S.		2006						142.293681	202	0	682204.547			21098.54787	418.4297733	0	0	703863.8184	704065.8184		0.969420123
(e) E. Misc. S.		2007						0	0	0	12142.48606	0		56.83651612	23.26331823	0	0	12222.5859	12222.5859		0.993446572
(e) E. Misc. S.		2008						0	0	0	1859.479323	0		360.0636392	0	0	0	2219.542962	2219.542962		0.837775774
(e) E. Misc. S.		2009	2631	1781				0	0	5.321326424	20395.5282	7.98173516		1297.074278	0	0	123.3265244	21821.25033	21829.23206		0.934663402
(e) E. Misc. S.		2010	354277	144929.7826				0	866.0182648	0	775186.1781	0		8443.260259	220.5913054	0	0	783850.0297	784716.048		0.988947092
(e) E. Misc. S.		2011	16060	7753				0	65	0	27289.87321	0		96.14059336	0	0	0	27386.0138	27451.0138		0.996489427
(e) E. Misc. S.		2012						0	0	0	387.9886966	0		37.78192099	0	0	0	425.7706176	425.7706176		0.911262263
(e) E. Misc. S.		2013						0	2	0	2420.203054	0		326.7640467	0			2746.967101	2748.967101		
(e) E. Misc. S.		2014						0	1295.214782	0	864838.7877	0		606.0606061				865444.8483	866740.0631		
(e) E. Misc. S.		2015						0	0		533.3333333			0				533.3333333	533.3333333		
(e) E. Misc. S.		2016							0		380.7017544							380.7017544	380.7017544		
(e) E. Misc. S.		2017																			
																					
																					
																					
																					
(f) E. Misc. N.		2003																			
(f) E. Misc. N.		2004												1039.927104	24.18435124			1064.111455	1064.111455		
(f) E. Misc. N.		2005								0	1493.798032			71.99888608	540.4939407	0	0	2106.290859	2106.290859		0.708743175
(f) E. Misc. N.		2006						0	0	0	3664.826936			2136.638218	363.5203625	0	0	6164.985516	6164.985516		0.595372255
(f) E. Misc. N.		2007						0	0	0	1893.223811	0		406.3866445	312.9600377	0	51.68159292	2664.252086	2664.252086		0.710602357
(f) E. Misc. N.		2008						0	0	0	1462.020848	0		833.9916786	0	0	0	2296.012526	2296.012526		0.636765188
(f) E. Misc. N.		2009	1851	1087				0	0	0	4241.324637	0		994.8037865	0	0	0	5236.128424	5236.128424		0.810011477
(f) E. Misc. N.		2010	2343	1424				0	17	0	2853.242806	0		422.1204848	1214.842253	0.661059133	0	4490.866603	4507.866603		0.635344243
(f) E. Misc. N.		2011	1792	1082				0	1	0	2652.744664	0		343.5565463	3.305295664	0	19.6992014	3019.305707	3020.305707		0.87878731
(f) E. Misc. N.		2012						0	0	0	1000.234132	0		1455.40651	0	0	0	2455.640642	2455.640642		0.406962811
(f) E. Misc. N.		2013						0	0	0	966.2223163	0		111.3069421	0			1077.529258	1077.529258		
(f) E. Misc. N.		2014						0	0	0	472.674513	0		166.6666667				639.3411797	639.3411797		
(f) E. Misc. N.		2015						0	0		650			240.4371585	300.5464481			1190.983607	1190.983607		
(f) E. Misc. N.		2016							0		300.5464481							300.5464481	300.5464481		
																					
																					
																					
																					
																					
(g) N.Thomp.Main		2003																			
(g) N.Thomp.Main		2004												4623.848356	0			4623.848356	4623.848356		
(g) N.Thomp.Main		2005								0	32366.93849			13367.34484	0	0	0	45734.28333	45734.28333		0.706397133
(g) N.Thomp.Main		2006						797.2152337	0	4455.781613	50795.91039			79169.74443	557.5334114	0	0	135776.1851	135776.1851		0.375529908
(g) N.Thomp.Main		2007						891.1563226	0	0	50178.00703	0		27847.3386	0	0	0	78916.50196	78916.50196		0.635790782
(g) N.Thomp.Main		2008						0	0	0	27847.3386	0		6929.910346	0	0	0	34777.24895	34777.24895		0.800734372
(g) N.Thomp.Main		2009	27742	2212				1638.078741	0	0	49943.14697	0		35602.14561	0	0	0	87183.37132	87183.37132		0.572851601
(g) N.Thomp.Main		2010	35597.6672	4148				0	100	0	74392.54306	0		11936.73178	0	0	0	86329.27484	86429.27484		0.861730274
(g) N.Thomp.Main		2011	75501.265	2576				0	63	0	74875.863	0		17364.44707	0	0	0	92240.31007	92303.31007		0.811747737
(g) N.Thomp.Main		2012						0	0	105.8807748	7623.415788	0		2668.365489	0	0	81.94504995	10479.6071	10479.6071		0.727441844
(g) N.Thomp.Main		2013						0	0	0	12821.17077	0		6883.384196	0			19704.55496	19704.55496		
(g) N.Thomp.Main		2014						0	0	0	9013.955495	0		1125				10138.95549	10138.95549		
(g) N.Thomp.Main		2015						81.94504995	0		333.3333333			584.2696629				999.5480462	999.5480462		
(g) N.Thomp.Main		2016							0		584.2696629							584.2696629	584.2696629		
(g) N.Thomp.Main		2017																			
(g) N.Thomp.Main		2018																			
																					
																					
																					
														932							
		1999									17703			2323				20026	20026		0.884000799
		2000							41		126202			2189				128391	128432		0.982950518
		2001							0		2708			434				3142	3142		0.861871419
		2002							0		5565			409				5974	5974		0.931536659
(h) Chill.Dolly V.		2003		2879					0		1672			5942				7614	7614		0.219595482
(h) Chill.Dolly V.		2004		20387					22		76894			6881.501747	42.21780213			83817.71955	83839.71955		0.917395515
(h) Chill.Dolly V.		2005							0	0	1139.880657			79.33940849	0	0	0	1219.220066	1219.220066		0.934926097
(h) Chill.Dolly V.		2006						0	0	0	3570.273382			319.0056629	53.16761049	0	0	3942.446655	3942.446655		0.9055984
(h) Chill.Dolly V.		2007						0	20	0	6167.442816	0		24231.44938	0	0	0	30398.89219	30418.89219		0.202883802
(h) Chill.Dolly V.		2008						0	14	0	187793.7327	0		12284.70911	0	0	0	200078.4418	200092.4418		0.938600536
(h) Chill.Dolly V.		2009	5587	2997				0	0	0	5323.373949	0		1723.143367	0	0	0	7046.517316	7046.517316		0.7554617
(h) Chill.Dolly V.		2010	2775	2145				0	0	0	4506.682651	0		1061.249056	0	0	0	5567.931707	5567.931707		0.809399771
(h) Chill.Dolly V.		2011	4479	3607				0	0	0	8677.271694	0		2196.869502	146.4579668	0	0	11020.59916	11020.59916		0.767703172
(h) Chill.Dolly V.		2012						0	137	0	64441.50538	0		8797.592737	0	0	0	73239.09812	73376.09812		0.8913909
(h) Chill.Dolly V.		2013						0	0	0	991.8854556	0		103.011706	0			1094.897162	1094.897162		
(h) Chill.Dolly V.		2014						0	0	0	2781.316062	0		3000				5781.316062	5781.316062		
(h) Chill.Dolly V.		2015						0	0		3500			544.2857143				4044.285714	4044.285714		
(h) Chill.Dolly V.		2016							5		24855.71429							24855.71429	24860.71429		
(h) Chill.Dolly V.		2017																			
																					
																					
																					
																					
(i) Nahatlatch		2003															28.00946679				
(i) Nahatlatch		2004												2467.778769	28.00946679		7.166387184	2502.954623	2502.954623		
(i) Nahatlatch		2005								0	663.8726113	0		821.931464	7.166387184	0	212.4804964	1705.450959	1705.450959		0.389265143
(i) Nahatlatch		2006						28.00946679	0	66.4270946	7804.768289	3.5		9177.372131	0	0	55.89449924	17132.47148	17135.97148		0.455554139
(i) Nahatlatch		2007						7.166387184	3.5	31.82509258	5276.428766	0		1117.778507	307.4197458	0	192.3954873	6933.013986	6936.513986		0.761058434
(i) Nahatlatch		2008						0	14	0	5628.323487	3		2303.812569	121.3002311	0	0	8053.436287	8070.436287		0.698872293
(i) Nahatlatch		2009	1439	889.5195				0	3	0	660.3016764	0		5355.365274	191.4010927	0	0	6207.068043	6210.068043		0.106379031
(i) Nahatlatch		2010	5413	3292.0065				0	16	0	7821.733645	0		2501.189682	119.3397465	0	35.00276414	10477.26584	10493.26584		0.746543331
(i) Nahatlatch		2011	6955	4165.0196				0	0	0	4476.998807	0		3142.700443	0	0	192.7253298	7812.424579	7812.424579		0.573061379
(i) Nahatlatch		2012						0	0	0	2006.878235	0		1945.374289	0	0	103.6090341	4055.861559	4055.861559		0.49136917
(i) Nahatlatch		2013						0	0	0	1250.869295	0		4571.850608	103.6090341			5926.328937	5926.328937		
(i) Nahatlatch		2014						0	8	0	2663.649578	0		1333.333333				3996.982911	4004.982911		
(i) Nahatlatch		2015						0	0		487.5			240.4371585				727.9371585	727.9371585		
(i) Nahatlatch		2016							0		1322.404372							1322.404372	1322.404372		
(i) Nahatlatch		2017																			
																					
																					
																					
																					
(l) Harr.Lill.Misc.		2003																			
(l) Harr.Lill.Misc.		2004												2557.657348	0			2557.657348	2557.657348		
(l) Harr.Lill.Misc.		2005								0	6212.896543			4240.598575	12.06908369	0	29.98466412	10495.54887	10495.54887		0.591955373
(l) Harr.Lill.Misc.		2006						2132.147812	19	260.4657424	25972.05169			3749.800437	119.9386565	0	0	32234.40433	32253.40433		0.805724574
(l) Harr.Lill.Misc.		2007						1625.65045	14	2319.391529	14957.78301	0		1395.895774	28.53711652	0	24.50764288	20351.76552	20365.76552		0.734962428
(l) Harr.Lill.Misc.		2008						88.35777252	140	181.077679	5751.564283	0		3546.12041	83.77483869	82.4244354	0	9733.319419	9873.319419		0.590914983
(l) Harr.Lill.Misc.		2009	9174	5136			5	511.7412666	92	289.5446209	7180.959613	12		4791.320311	0	0	0	12773.56581	12882.56581		0.562173454
(l) Harr.Lill.Misc.		2010	13593	7423			5	1654.540691	11	185.8526882	13007.42258			3132.535694	56.1188547	0	86.42398302	18122.89449	18138.89449		0.717734277
(l) Harr.Lill.Misc.		2011	13153	7466.9773			0	156.5075269	31	236.0766367	8908.381637	0		1950.729351	0	47.50238809	23.75119404	11322.94873	11353.94873		0.786754568
(l) Harr.Lill.Misc.		2012					2	225.8192772	0	104.0955939	4873.297799	14		1102.287953	0	0	0	6305.500623	6321.500623		0.772864534
(l) Harr.Lill.Misc.		2013					0	24.02206012	0	43.43486745	7275.248456	0		3046.081702	0			10388.78708	10388.78708		
(l) Harr.Lill.Misc.		2014					0	144.7828915	0	56.06557377	423.5700231	0		0				624.4184884	624.4184884		
(l) Harr.Lill.Misc.		2015					0	171.9344262	0	0	300			0				471.9344262	471.9344262		
(l) Harr.Lill.Misc.		2016					0	222.2222222	0		323.5294118							545.751634	545.751634		
(l) Harr.Lill.Misc.		2017																			
																					
																					
			error check	2009 return			0	424974.2341	54385.92996	11251.77777	872185.1872	225.0700366	0	272546.2161	4250.247265	90.86761317	3953.229301		1643862.759		
			error check	2010 return			0	307414.4484	11407.71782	1003676.95	26656531.79	663.2821782	0	163631.8284	69076.76443	0	7.166387184		28212409.95		
			error check	2011 return			34	58090.85786	5654.66953	1337343.49	2297513.768	840.3304696	0	1125390.536	301901.0713	659.564622	1146.896936		5128575.185		
			error check	2012 return			103	27366.73208	4228.1875	119060.806	1597403.569	16.8125	0	252683.7351	61141.06046	0	55.89449924		2062059.797		
			error check	2013 return			30	246811.9204	101622.5445	153130.3619	3491542.495	953.4555134	0	275233.46	16717.59875	595.0801626	2046.428937		4288683.345		
			error check	2014 return			28	47356.33913	3985.166667	1009961.878	17267552.24	1618.833333	0	546012.7825	6482.257956	326.3282849	282.7215976		18883606.55		
			error check	2015 return			31	14789.55759	4444.657895	170847.1485	1193305.52	166.3421053	1560.400533	485999.6528	136956.1024	480.9443042	1683.677559		2010265.004		
			error check	2016 return			11	9738.19232	3066	91194.80675	484883.5117	14	850.1930987	239777.5571	5154.529561	597.7020433	266.8036078		835554.2962		
			error check	2017 return			0	1674.814777	17851.80248	66599.8219	1083561.837	26.19751636	0	119989.9817	0	596.8087922	1216.958878		1291518.223		
			error check	2018 return			29	2732.559551	2182	37799.60308	10755667.16	0	112.6672761	226371.8548	6153.200462	695.1487114	185.5540841		11031928.74		
			error check	2019 return			7	20000	663	11000	209000	56	0	245500	0	0	0		486226		
			error check	2020 return			0	5545.691906	63	53454.30809	164646.8479	0	0	59437.06082	3821.998503	0	194.092827		287163		
				2021 return																	
				2022 return																	
				2023 return																	
																					
																					
																					
																					
																					
																					
																					
																					
																					
				BY1948			0	0	32000	43283	2604185	8226	0	173466	269243	0	2888	3093065	3133291		
				BY1949			0	11937	88993	25650	4329998	11519	0	52510	84642	0	3262	4507999	4608511		
				BY1950			0	50887	621753	29830	11518114	5359	0	163494	58166	0	1576	11822067	12449179		
				BY1951			903	103041	47014	18078	2354286	6378	0	329682	83527	0	5131	2893745	2948040		
				BY1952			0	18421	35595	4633	2346760	3221	0	158027	50826	0	1964	2580631	2619447		
				BY1953			0	2232	19359	7552	4087629	6666	0	96441	113409	0	1734	4308997	4335022		
				BY1954			0	6146	774614	8651	18199319	11730	0	140271	124928	0	3461	18482776	19269120		
				BY1955			87	60115	81258	80836	4049821	5099	0	169711	53863	0	7564	4421910	4508354		
				BY1956			0	87258	36972	9600	3086307	1949	0	190129	37497	0	3250	3414041	3452962		
				BY1957			43	26791	14496	34739	4061649	6146	0	52417	56761	0	2394	4234751	4255436		
				BY1958			107	56176	162436	4480	3260448	5869	0	52638	156404	0	6201	3536347	3704759		
				BY1959			14	10452	59701	31079	3574275	10361	0	140781	97352	0	689	3854628	3924704		
				BY1960			0	26094	36138	3357	1461719	4130	0	76906	90418	0	3373	1661867	1702135		
				BY1961			41	1634	69682	11550	2755073	3649	0	137333	34631	0	1969	2942190	3015562		
				BY1962			0	31441	128033	19678	4872089	2926	0	102845	94702	0	26	5120781	5251740		
				BY1963			0	50277	225287	37548	6087541	7895	0	149172	75198	0	1152	6400888	6634070		
				BY1964			47	43883	56605	7247	2592777	2212	0	324296	176459	0	389	3145051	3203915		
				BY1965			65	8237	51821	12043	4078435	3884	0	100863	21976	0	1483	4223037	4278807		
				BY1966			19	47702	189343	12577	5700267	9828	0	195743	139734	0	628	6096651	6295841		
				BY1967			145	21814	161434	28976	7044111	12253	0	216501	38395	0	820	7350617	7524449		
				BY1968			126	13492	75660	4193	3269434	3083	0	159086	65990	0	1279	3513474	3592343		
				BY1969			0	2219	100874	5152	6281059	2882	0	400174	41450	0	261	6730315	6834071		
				BY1970			98	18884	323107	20855	7809259	30050	0	78067	106498	0	2973	8036536	8389791		
				BY1971			0	61283	167516	23176	3317674	15284	0	190913	59216	0	4787	3657049	3839849		
				BY1972			0	1153	104577	810	3920937	2743	0	188258	87210	0	645	4199013	4306333		
				BY1973			0	32783	83579	5425	5331768	5971	0	102100	35232	0	1744	5509052	5598602		
				BY1974			0	6133	242010	34205	9134256	7266	0	355522	79944	0	4979	9615039	9864315		
				BY1975			0	22979	57009	105641	5657158	21304	0	130913	88810	0	874	6006375	6084688		
				BY1976			0	43410	51416	1184	2831219	1311	0	260267	38712	0	3614	3178406	3231133		
				BY1977			0	16076	33836	7982	7217139	3578	0	326114	46324	0	6995	7620630	7658044		
				BY1978			0	7016	190300	34177	13460405	860	0	593812	92369	0	3137	14190916	14382076		
				BY1979			0	470	35772	10425	4451812	2278	0	505170	27687	0	9775	5005339	5043389		
				BY1980			0	13416	30083	977	5274299	503	0	817206	33891	0	2375	6142164	6172750		
				BY1981			0	12466	30116	5403	12782559	3062	0	604289	27367	382	5616	13438082	13471260		
				BY1982			0	4275	200399	24681	15033084	2035	0	909834	143990	0	2134	16117998	16320432		
				BY1983			0	7855	87493	9995	6477424	6042	0	478036	330667	0	5835	7309812	7403347		
				BY1984			69	3558	28859	1569	2778487	2143	0	569833	187082	0	9015	3549544	3580615		
				BY1985			69	6564	62433	34413	17630213	2414	0	878313	64448	0	4903	18618854	18683770		
				BY1986			0	5680	147943	3927	20845278	989	0	1247857	110330	0	16776	22229848	22378780		
				BY1987			0	3300	30282	41748	10864506	2421	0	1038130	62582	387	14450	12025103	12057806		
				BY1988			185	2005	47219	1786	5129683	2306	0	1579168	185307	1189	4837	6903975	6953685		
				BY1989			0	3016	88642	20487	21684224	1232	0	948043	21355	82	0	22677207	22767081		
				BY1990			0	63938	52688	64156	15877985	5101	0	854130	43429	0	351	16903989	16961778		
				BY1991			0	4426	8234	33875	2962251	729	0	406819	130117	0	1717	3539205	3548168		
				BY1992			0	517	21044	3219	3841970	747	0	567914	10506	0	876	4425002	4446793		
				BY1993			0	15101	34666	4451	15751336	208	0	2499757	26780	0	4484	18301909	18336783		
				BY1994			0	286	13828	20396	8113996	222	0	604052	13622	0	571	8752923	8766973		
				BY1995			0	1537	7701	48276	2919475	57	0	549147	47361	0	2596	3568392	3576150		
				BY1996			0	3651	2613	4502	4367832	0	0	1050415	34787	1003	1811	5464001	5466614		
				BY1997			0	11946	1167	72165	5898977	0	0	849491	33029	0	0	6865608	6866775		
				BY1998			0	83019	23840	47053	14032799	0	0	1112693	37232	0	3983	15316779	15340619		
				BY1999			0	16673	5208	74656	3509624	0	0	717834	10040	211	0	4329038	4334246		
				BY2000			0	7950	8156	3873	2943133	59	0	320257	43520	0	3565	3322298	3330513		
				BY2001			0	59530	786	334476	5918494	0	0	673812	72108	9	0	7058429	7059215		
				BY2002			0	115156	51684	188564	11575441	0	0	475281	10671	0	942	12366055	12417739		
				BY2003			0	26122	1674	83284	761648	0	0	223978	32526	90.86761317	3953.229301	1131602.097	1133276.097		
				BY2004			0	116216	1895	40578	1400343	0	0	272546.2161	4250.247265	0	7.166387184	1833940.63	1835835.63		
				BY2005			0	6033	1521	11251.77777	872185.1872	225.0700366	0	163631.8284	69076.76443	659.564622	1146.896936	1123985.019	1125731.089		
				BY2006			0	424974.2341	54385.92996	1003676.95	26656531.79	663.2821782	0	1125390.536	301901.0713	0	55.89449924	29512530.48	29567579.69		
				BY2007			0	307414.4484	11407.71782	1337343.49	2297513.768	840.3304696	0	252683.7351	61141.06046	595.0801626	2046.428937	4258738.011	4270986.059		
				BY2008			0	58090.85786	5654.66953	119060.806	1597403.569	16.8125	0	275233.46	16717.59875	326.3282849	282.7215976	2067115.341	2072786.823		
				BY2009			34	27366.73208	4228.1875	153130.3619	3491542.495	953.4555134	0	546012.7825	6482.257956	480.9443042	1683.677559	4226699.251	4231914.894		
				BY2010			103	246811.9204	101622.5445	1009961.878	17267552.24	1618.833333	1560.400533	485999.6528	136956.1024	597.7020433	266.8036078	19149706.7	19253051.08		
				BY2011			30	47356.33913	3985.166667	170847.1485	1193305.52	166.3421053	850.1930987	239777.5571	5154.529561	596.8087922	1216.958878	1659105.055	1663286.564		
				BY2012			28	14789.55759	4444.657895	91194.80675	484883.5117	14	0	119989.9817	0	695.1487114	185.5540841	711738.5605	716225.2184		
				BY2013			31	9738.19232	3066	66599.8219	1083561.837	26.19751636	112.6672761	226371.8548	6153.200462	0	0	1392537.573	1395660.771		
				BY2014			11	1674.814777	17851.80248	37799.60308	10755667.16	0	0	245500	0	0	194.092827	11040835.67	11058698.47		
				BY2015			0	2732.559551	2182	11000	209000	56	0	59437.06082	3821.998503			285991.6189	288229.6189		
				BY2016			29	20000	663	53454.30809	164646.8479	0						238101.1559	238793.1559		
				BY2017			7	5545.691906	63									5545.691906	5615.691906		
				BY2018			0														
