"","V1","V2","V3"
"b[load_std Stock:Quesnel]","4900","prv","Neff"
"b[(Intercept) Stock:Raft]","4269","prv","Neff"
"b[load_std Stock:Raft]","4371","prv","Neff"
"b[(Intercept) Stock:Scotch]","5453","prv","Neff"
"b[load_std Stock:Scotch]","4378","prv","Neff"
"b[(Intercept) Stock:Seymour]","4171","prv","Neff"
"b[load_std Stock:Seymour]","6423","prv","Neff"
"b[(Intercept) Stock:Stellako]","4025","prv","Neff"
"b[load_std Stock:Stellako]","5224","prv","Neff"
"b[(Intercept) Stock:Weaver]","2024","prv","Neff"
"b[load_std Stock:Weaver]","1072","prv","Neff"
"b[(Intercept) Year:2009]","2230","prv","Neff"
"b[(Intercept) Year:2010]","4015","prv","Neff"
"b[(Intercept) Year:2011]","2350","prv","Neff"
"b[(Intercept) Year:2012]","4730","prv","Neff"
"b[(Intercept) Year:2013]","1659","prv","Neff"
"b[(Intercept) Year:2014]","2272","prv","Neff"
"b[(Intercept) Year:2015]","2734","prv","Neff"
"b[(Intercept) Year:2016]","2567","prv","Neff"
"sigma","1675","prv","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1412","prv","Neff"
"Sigma[Stock:load_std,(Intercept)]","1440","prv","Neff"
"Sigma[Stock:load_std,load_std]","1209","prv","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1423","prv","Neff"
"mean_PPD","3808","prv","Neff"
"log-posterior","578","prv","Neff"
"load_std","1304","pspv","Neff"
"b[(Intercept) Stock:Birkenhead]","2504","pspv","Neff"
"b[load_std Stock:Birkenhead]","3733","pspv","Neff"
"b[(Intercept) Stock:Bowron]","2673","pspv","Neff"
"b[load_std Stock:Bowron]","3495","pspv","Neff"
"b[(Intercept) Stock:Chilko]","3146","pspv","Neff"
"b[load_std Stock:Chilko]","4727","pspv","Neff"
"b[(Intercept) Stock:E.Stuart]","5562","pspv","Neff"
"b[load_std Stock:E.Stuart]","4759","pspv","Neff"
"b[(Intercept) Stock:Fennell]","2367","pspv","Neff"
"b[load_std Stock:Fennell]","3691","pspv","Neff"
"b[(Intercept) Stock:Gates]","1913","pspv","Neff"
"b[load_std Stock:Gates]","3743","pspv","Neff"
"b[(Intercept) Stock:Harrison]","2128","pspv","Neff"
"b[load_std Stock:Harrison]","3411","pspv","Neff"
"b[(Intercept) Stock:L.Shuswap]","3618","pspv","Neff"
"b[load_std Stock:L.Shuswap]","4563","pspv","Neff"
"b[(Intercept) Stock:L.Stuart]","3261","pspv","Neff"
"b[load_std Stock:L.Stuart]","4340","pspv","Neff"
"b[(Intercept) Stock:Nadina]","4417","pspv","Neff"
"b[load_std Stock:Nadina]","5310","pspv","Neff"
"b[(Intercept) Stock:Pitt]","5579","pspv","Neff"
"b[load_std Stock:Pitt]","2973","pspv","Neff"
"b[(Intercept) Stock:Portage]","3318","pspv","Neff"
"b[load_std Stock:Portage]","2972","pspv","Neff"
"b[(Intercept) Stock:Quesnel]","3711","pspv","Neff"
"b[load_std Stock:Quesnel]","4570","pspv","Neff"
"b[(Intercept) Stock:Raft]","5219","pspv","Neff"
"b[load_std Stock:Raft]","5241","pspv","Neff"
"b[(Intercept) Stock:Scotch]","5818","pspv","Neff"
"b[load_std Stock:Scotch]","3969","pspv","Neff"
"b[(Intercept) Stock:Seymour]","3945","pspv","Neff"
"b[load_std Stock:Seymour]","3294","pspv","Neff"
"b[(Intercept) Stock:Stellako]","3944","pspv","Neff"
"b[load_std Stock:Stellako]","2865","pspv","Neff"
"b[(Intercept) Stock:Weaver]","3976","pspv","Neff"
"b[load_std Stock:Weaver]","4107","pspv","Neff"
"b[(Intercept) Year:2009]","3077","pspv","Neff"
"b[(Intercept) Year:2010]","1488","pspv","Neff"
"b[(Intercept) Year:2011]","1351","pspv","Neff"
"b[(Intercept) Year:2012]","2446","pspv","Neff"
"b[(Intercept) Year:2013]","1874","pspv","Neff"
"b[(Intercept) Year:2014]","1708","pspv","Neff"
"b[(Intercept) Year:2015]","1844","pspv","Neff"
"b[(Intercept) Year:2016]","1663","pspv","Neff"
"sigma","3195","pspv","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1417","pspv","Neff"
"Sigma[Stock:load_std,(Intercept)]","2585","pspv","Neff"
"Sigma[Stock:load_std,load_std]","2228","pspv","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1453","pspv","Neff"
"mean_PPD","4002","pspv","Neff"
"log-posterior","955","pspv","Neff"
"load_std","1225","rlo","Neff"
"b[(Intercept) Stock:Birkenhead]","2014","rlo","Neff"
"b[load_std Stock:Birkenhead]","3902","rlo","Neff"
"b[(Intercept) Stock:Bowron]","2420","rlo","Neff"
"b[load_std Stock:Bowron]","2605","rlo","Neff"
"b[(Intercept) Stock:Chilko]","2784","rlo","Neff"
"b[load_std Stock:Chilko]","3144","rlo","Neff"
"b[(Intercept) Stock:E.Stuart]","5949","rlo","Neff"
"b[load_std Stock:E.Stuart]","4374","rlo","Neff"
"b[(Intercept) Stock:Fennell]","2652","rlo","Neff"
"b[load_std Stock:Fennell]","3552","rlo","Neff"
"b[(Intercept) Stock:Gates]","2428","rlo","Neff"
"b[load_std Stock:Gates]","4040","rlo","Neff"
"b[(Intercept) Stock:Harrison]","2399","rlo","Neff"
"b[load_std Stock:Harrison]","4100","rlo","Neff"
"b[(Intercept) Stock:L.Shuswap]","3898","rlo","Neff"
"b[load_std Stock:L.Shuswap]","3559","rlo","Neff"
"b[(Intercept) Stock:L.Stuart]","4397","rlo","Neff"
"b[load_std Stock:L.Stuart]","4510","rlo","Neff"
"b[(Intercept) Stock:Nadina]","3344","rlo","Neff"
"b[load_std Stock:Nadina]","5413","rlo","Neff"
"b[(Intercept) Stock:Pitt]","5136","rlo","Neff"
"b[load_std Stock:Pitt]","3299","rlo","Neff"
"b[(Intercept) Stock:Portage]","4092","rlo","Neff"
"b[load_std Stock:Portage]","4210","rlo","Neff"
"b[(Intercept) Stock:Quesnel]","2903","rlo","Neff"
"b[load_std Stock:Quesnel]","3496","rlo","Neff"
"b[(Intercept) Stock:Raft]","4169","rlo","Neff"
"b[load_std Stock:Raft]","3925","rlo","Neff"
"b[(Intercept) Stock:Scotch]","6270","rlo","Neff"
"b[load_std Stock:Scotch]","4056","rlo","Neff"
"b[(Intercept) Stock:Seymour]","3841","rlo","Neff"
"b[load_std Stock:Seymour]","4183","rlo","Neff"
"b[(Intercept) Stock:Stellako]","4950","rlo","Neff"
"b[load_std Stock:Stellako]","4761","rlo","Neff"
"b[(Intercept) Stock:Weaver]","3662","rlo","Neff"
"b[load_std Stock:Weaver]","2170","rlo","Neff"
"b[(Intercept) Year:2009]","1940","rlo","Neff"
"b[(Intercept) Year:2010]","1258","rlo","Neff"
"b[(Intercept) Year:2011]","1894","rlo","Neff"
"b[(Intercept) Year:2012]","2422","rlo","Neff"
"b[(Intercept) Year:2013]","2151","rlo","Neff"
"b[(Intercept) Year:2014]","2050","rlo","Neff"
"b[(Intercept) Year:2015]","1442","rlo","Neff"
"b[(Intercept) Year:2016]","2157","rlo","Neff"
"sigma","3756","rlo","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1496","rlo","Neff"
"Sigma[Stock:load_std,(Intercept)]","3437","rlo","Neff"
"Sigma[Stock:load_std,load_std]","1854","rlo","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1455","rlo","Neff"
"mean_PPD","4289","rlo","Neff"
"log-posterior","925","rlo","Neff"
"load_std","903","sch","Neff"
"b[(Intercept) Stock:Birkenhead]","1932","sch","Neff"
"b[load_std Stock:Birkenhead]","1722","sch","Neff"
"b[(Intercept) Stock:Bowron]","2089","sch","Neff"
"b[load_std Stock:Bowron]","3907","sch","Neff"
"b[(Intercept) Stock:Chilko]","2879","sch","Neff"
"b[load_std Stock:Chilko]","3743","sch","Neff"
"b[(Intercept) Stock:E.Stuart]","4817","sch","Neff"
"b[load_std Stock:E.Stuart]","5303","sch","Neff"
"b[(Intercept) Stock:Fennell]","1873","sch","Neff"
"b[load_std Stock:Fennell]","3159","sch","Neff"
"b[(Intercept) Stock:Gates]","1503","sch","Neff"
"b[load_std Stock:Gates]","1264","sch","Neff"
"b[(Intercept) Stock:Harrison]","1977","sch","Neff"
"b[load_std Stock:Harrison]","2683","sch","Neff"
"b[(Intercept) Stock:L.Shuswap]","2853","sch","Neff"
"b[load_std Stock:L.Shuswap]","5811","sch","Neff"
"b[(Intercept) Stock:L.Stuart]","3430","sch","Neff"
"b[load_std Stock:L.Stuart]","3533","sch","Neff"
"b[(Intercept) Stock:Nadina]","3917","sch","Neff"
"b[load_std Stock:Nadina]","2482","sch","Neff"
"b[(Intercept) Stock:Pitt]","2141","sch","Neff"
"b[load_std Stock:Pitt]","1198","sch","Neff"
"b[(Intercept) Stock:Portage]","2434","sch","Neff"
"b[load_std Stock:Portage]","1737","sch","Neff"
"b[(Intercept) Stock:Quesnel]","2596","sch","Neff"
"b[load_std Stock:Quesnel]","3289","sch","Neff"
"b[(Intercept) Stock:Raft]","4293","sch","Neff"
"b[load_std Stock:Raft]","4734","sch","Neff"
"b[(Intercept) Stock:Scotch]","5378","sch","Neff"
"b[load_std Stock:Scotch]","5322","sch","Neff"
"b[(Intercept) Stock:Seymour]","3130","sch","Neff"
"b[load_std Stock:Seymour]","3351","sch","Neff"
"b[(Intercept) Stock:Stellako]","3602","sch","Neff"
"b[load_std Stock:Stellako]","2591","sch","Neff"
"b[(Intercept) Stock:Weaver]","4233","sch","Neff"
"b[load_std Stock:Weaver]","5058","sch","Neff"
"b[(Intercept) Year:2009]","1264","sch","Neff"
"b[(Intercept) Year:2010]","1906","sch","Neff"
"b[(Intercept) Year:2011]","1704","sch","Neff"
"b[(Intercept) Year:2012]","1079","sch","Neff"
"b[(Intercept) Year:2013]","1734","sch","Neff"
"b[(Intercept) Year:2014]","1559","sch","Neff"
"b[(Intercept) Year:2015]","2054","sch","Neff"
"b[(Intercept) Year:2016]","912","sch","Neff"
"sigma","1416","sch","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1256","sch","Neff"
"Sigma[Stock:load_std,(Intercept)]","1234","sch","Neff"
"Sigma[Stock:load_std,load_std]","1169","sch","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1017","sch","Neff"
"mean_PPD","4629","sch","Neff"
"log-posterior","569","sch","Neff"
"load_std","1583","sp_des","Neff"
"b[(Intercept) Stock:Birkenhead]","2113","sp_des","Neff"
"b[load_std Stock:Birkenhead]","3466","sp_des","Neff"
"b[(Intercept) Stock:Bowron]","1973","sp_des","Neff"
"b[load_std Stock:Bowron]","3325","sp_des","Neff"
"b[(Intercept) Stock:Chilko]","2641","sp_des","Neff"
"b[load_std Stock:Chilko]","5083","sp_des","Neff"
"b[(Intercept) Stock:E.Stuart]","5502","sp_des","Neff"
"b[load_std Stock:E.Stuart]","4235","sp_des","Neff"
"b[(Intercept) Stock:Fennell]","1910","sp_des","Neff"
"b[load_std Stock:Fennell]","3207","sp_des","Neff"
"b[(Intercept) Stock:Gates]","1906","sp_des","Neff"
"b[load_std Stock:Gates]","2218","sp_des","Neff"
"b[(Intercept) Stock:Harrison]","1857","sp_des","Neff"
"b[load_std Stock:Harrison]","1876","sp_des","Neff"
"b[(Intercept) Stock:L.Shuswap]","3369","sp_des","Neff"
"b[load_std Stock:L.Shuswap]","4855","sp_des","Neff"
"b[(Intercept) Stock:L.Stuart]","3644","sp_des","Neff"
"b[load_std Stock:L.Stuart]","4061","sp_des","Neff"
"b[(Intercept) Stock:Nadina]","3737","sp_des","Neff"
"b[load_std Stock:Nadina]","3579","sp_des","Neff"
"b[(Intercept) Stock:Pitt]","3039","sp_des","Neff"
"b[load_std Stock:Pitt]","1240","sp_des","Neff"
"b[(Intercept) Stock:Portage]","2873","sp_des","Neff"
"b[load_std Stock:Portage]","2173","sp_des","Neff"
"b[(Intercept) Stock:Quesnel]","2469","sp_des","Neff"
"b[load_std Stock:Quesnel]","3340","sp_des","Neff"
"b[(Intercept) Stock:Raft]","4376","sp_des","Neff"
"b[load_std Stock:Raft]","4814","sp_des","Neff"
"b[(Intercept) Stock:Scotch]","6173","sp_des","Neff"
"b[load_std Stock:Scotch]","5685","sp_des","Neff"
"b[(Intercept) Stock:Seymour]","2912","sp_des","Neff"
"b[load_std Stock:Seymour]","2837","sp_des","Neff"
"b[(Intercept) Stock:Stellako]","4544","sp_des","Neff"
"b[load_std Stock:Stellako]","3598","sp_des","Neff"
"b[(Intercept) Stock:Weaver]","3819","sp_des","Neff"
"b[load_std Stock:Weaver]","4521","sp_des","Neff"
"b[(Intercept) Year:2009]","3233","sp_des","Neff"
"b[(Intercept) Year:2010]","2365","sp_des","Neff"
"b[(Intercept) Year:2011]","3192","sp_des","Neff"
"b[(Intercept) Year:2012]","2577","sp_des","Neff"
"b[(Intercept) Year:2013]","2638","sp_des","Neff"
"b[(Intercept) Year:2014]","4223","sp_des","Neff"
"b[(Intercept) Year:2015]","2454","sp_des","Neff"
"b[(Intercept) Year:2016]","1569","sp_des","Neff"
"sigma","2337","sp_des","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1309","sp_des","Neff"
"Sigma[Stock:load_std,(Intercept)]","1832","sp_des","Neff"
"Sigma[Stock:load_std,load_std]","1243","sp_des","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1424","sp_des","Neff"
"mean_PPD","3835","sp_des","Neff"
"log-posterior","807","sp_des","Neff"
"load_std","1094","te_bry","Neff"
"b[(Intercept) Stock:Birkenhead]","2264","te_bry","Neff"
"b[load_std Stock:Birkenhead]","4262","te_bry","Neff"
"b[(Intercept) Stock:Bowron]","2515","te_bry","Neff"
"b[load_std Stock:Bowron]","4054","te_bry","Neff"
"b[(Intercept) Stock:Chilko]","3134","te_bry","Neff"
"b[load_std Stock:Chilko]","3715","te_bry","Neff"
"b[(Intercept) Stock:E.Stuart]","5281","te_bry","Neff"
"b[load_std Stock:E.Stuart]","2857","te_bry","Neff"
"b[(Intercept) Stock:Fennell]","2344","te_bry","Neff"
"b[load_std Stock:Fennell]","4446","te_bry","Neff"
"b[(Intercept) Stock:Gates]","2355","te_bry","Neff"
"b[load_std Stock:Gates]","3858","te_bry","Neff"
"b[(Intercept) Stock:Harrison]","2435","te_bry","Neff"
"b[load_std Stock:Harrison]","4206","te_bry","Neff"
"b[(Intercept) Stock:L.Shuswap]","3548","te_bry","Neff"
"b[load_std Stock:L.Shuswap]","3259","te_bry","Neff"
"b[(Intercept) Stock:L.Stuart]","3822","te_bry","Neff"
"b[load_std Stock:L.Stuart]","3559","te_bry","Neff"
"b[(Intercept) Stock:Nadina]","3649","te_bry","Neff"
"b[load_std Stock:Nadina]","4598","te_bry","Neff"
"b[(Intercept) Stock:Pitt]","5910","te_bry","Neff"
"b[load_std Stock:Pitt]","4247","te_bry","Neff"
"b[(Intercept) Stock:Portage]","3731","te_bry","Neff"
"b[load_std Stock:Portage]","4176","te_bry","Neff"
"b[(Intercept) Stock:Quesnel]","3694","te_bry","Neff"
"b[load_std Stock:Quesnel]","4184","te_bry","Neff"
"b[(Intercept) Stock:Raft]","4818","te_bry","Neff"
"b[load_std Stock:Raft]","4330","te_bry","Neff"
"b[(Intercept) Stock:Scotch]","5764","te_bry","Neff"
"b[load_std Stock:Scotch]","4720","te_bry","Neff"
"b[(Intercept) Stock:Seymour]","3083","te_bry","Neff"
"b[load_std Stock:Seymour]","3631","te_bry","Neff"
"b[(Intercept) Stock:Stellako]","5031","te_bry","Neff"
"b[load_std Stock:Stellako]","3389","te_bry","Neff"
"b[(Intercept) Stock:Weaver]","4311","te_bry","Neff"
"b[load_std Stock:Weaver]","2757","te_bry","Neff"
"b[(Intercept) Year:2009]","1545","te_bry","Neff"
"b[(Intercept) Year:2010]","1586","te_bry","Neff"
"b[(Intercept) Year:2011]","1164","te_bry","Neff"
"b[(Intercept) Year:2012]","1499","te_bry","Neff"
"b[(Intercept) Year:2013]","1195","te_bry","Neff"
"b[(Intercept) Year:2014]","1527","te_bry","Neff"
"b[(Intercept) Year:2015]","1552","te_bry","Neff"
"b[(Intercept) Year:2016]","1935","te_bry","Neff"
"sigma","3755","te_bry","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1502","te_bry","Neff"
"Sigma[Stock:load_std,(Intercept)]","2972","te_bry","Neff"
"Sigma[Stock:load_std,load_std]","2116","te_bry","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1781","te_bry","Neff"
"mean_PPD","3972","te_bry","Neff"
"log-posterior","915","te_bry","Neff"
"load_std","2355","te_mar","Neff"
"b[(Intercept) Stock:Birkenhead]","2513","te_mar","Neff"
"b[load_std Stock:Birkenhead]","3989","te_mar","Neff"
"b[(Intercept) Stock:Bowron]","2450","te_mar","Neff"
"b[load_std Stock:Bowron]","3663","te_mar","Neff"
"b[(Intercept) Stock:Chilko]","3861","te_mar","Neff"
"b[load_std Stock:Chilko]","4663","te_mar","Neff"
"b[(Intercept) Stock:E.Stuart]","5665","te_mar","Neff"
"b[load_std Stock:E.Stuart]","3672","te_mar","Neff"
"b[(Intercept) Stock:Fennell]","2403","te_mar","Neff"
"b[load_std Stock:Fennell]","4716","te_mar","Neff"
"b[(Intercept) Stock:Gates]","2690","te_mar","Neff"
"b[load_std Stock:Gates]","3446","te_mar","Neff"
"b[(Intercept) Stock:Harrison]","2801","te_mar","Neff"
"b[load_std Stock:Harrison]","5104","te_mar","Neff"
"b[(Intercept) Stock:L.Shuswap]","4477","te_mar","Neff"
"b[load_std Stock:L.Shuswap]","3375","te_mar","Neff"
"b[(Intercept) Stock:L.Stuart]","3914","te_mar","Neff"
"b[load_std Stock:L.Stuart]","3351","te_mar","Neff"
"b[(Intercept) Stock:Nadina]","4212","te_mar","Neff"
"b[load_std Stock:Nadina]","4116","te_mar","Neff"
"b[(Intercept) Stock:Pitt]","6637","te_mar","Neff"
"b[load_std Stock:Pitt]","3923","te_mar","Neff"
"b[(Intercept) Stock:Portage]","3729","te_mar","Neff"
"b[load_std Stock:Portage]","3590","te_mar","Neff"
"b[(Intercept) Stock:Quesnel]","3210","te_mar","Neff"
"b[load_std Stock:Quesnel]","3947","te_mar","Neff"
"b[(Intercept) Stock:Raft]","4155","te_mar","Neff"
"b[load_std Stock:Raft]","4954","te_mar","Neff"
"b[(Intercept) Stock:Scotch]","4921","te_mar","Neff"
"b[load_std Stock:Scotch]","4580","te_mar","Neff"
"b[(Intercept) Stock:Seymour]","4465","te_mar","Neff"
"b[load_std Stock:Seymour]","4134","te_mar","Neff"
"b[(Intercept) Stock:Stellako]","5243","te_mar","Neff"
"b[load_std Stock:Stellako]","4379","te_mar","Neff"
"b[(Intercept) Stock:Weaver]","3568","te_mar","Neff"
"b[load_std Stock:Weaver]","3493","te_mar","Neff"
"b[(Intercept) Year:2009]","3963","te_mar","Neff"
"b[(Intercept) Year:2010]","3538","te_mar","Neff"
"b[(Intercept) Year:2011]","4274","te_mar","Neff"
"b[(Intercept) Year:2012]","3727","te_mar","Neff"
"b[(Intercept) Year:2013]","3202","te_mar","Neff"
"b[(Intercept) Year:2014]","5647","te_mar","Neff"
"b[(Intercept) Year:2015]","2393","te_mar","Neff"
"b[(Intercept) Year:2016]","4521","te_mar","Neff"
"sigma","4343","te_mar","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1531","te_mar","Neff"
"Sigma[Stock:load_std,(Intercept)]","3290","te_mar","Neff"
"Sigma[Stock:load_std,load_std]","2565","te_mar","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1777","te_mar","Neff"
"mean_PPD","3768","te_mar","Neff"
"log-posterior","1049","te_mar","Neff"
"load_std","1590","ven","Neff"
"b[(Intercept) Stock:Birkenhead]","2439","ven","Neff"
"b[load_std Stock:Birkenhead]","4396","ven","Neff"
"b[(Intercept) Stock:Bowron]","2503","ven","Neff"
"b[load_std Stock:Bowron]","3744","ven","Neff"
"b[(Intercept) Stock:Chilko]","3499","ven","Neff"
"b[load_std Stock:Chilko]","3818","ven","Neff"
"b[(Intercept) Stock:E.Stuart]","5747","ven","Neff"
"b[load_std Stock:E.Stuart]","3892","ven","Neff"
"b[(Intercept) Stock:Fennell]","2349","ven","Neff"
"b[load_std Stock:Fennell]","3776","ven","Neff"
"b[(Intercept) Stock:Gates]","2573","ven","Neff"
"b[load_std Stock:Gates]","4883","ven","Neff"
"b[(Intercept) Stock:Harrison]","2517","ven","Neff"
"b[load_std Stock:Harrison]","3688","ven","Neff"
"b[(Intercept) Stock:L.Shuswap]","4018","ven","Neff"
"b[load_std Stock:L.Shuswap]","2832","ven","Neff"
"b[(Intercept) Stock:L.Stuart]","3875","ven","Neff"
"b[load_std Stock:L.Stuart]","3565","ven","Neff"
"b[(Intercept) Stock:Nadina]","4413","ven","Neff"
"b[load_std Stock:Nadina]","3806","ven","Neff"
"b[(Intercept) Stock:Pitt]","5686","ven","Neff"
"b[load_std Stock:Pitt]","4254","ven","Neff"
"b[(Intercept) Stock:Portage]","4154","ven","Neff"
"b[load_std Stock:Portage]","3881","ven","Neff"
"b[(Intercept) Stock:Quesnel]","3172","ven","Neff"
"b[load_std Stock:Quesnel]","3457","ven","Neff"
"b[(Intercept) Stock:Raft]","5189","ven","Neff"
"b[load_std Stock:Raft]","4079","ven","Neff"
"b[(Intercept) Stock:Scotch]","6401","ven","Neff"
"b[load_std Stock:Scotch]","3413","ven","Neff"
"b[(Intercept) Stock:Seymour]","4175","ven","Neff"
"b[load_std Stock:Seymour]","4900","ven","Neff"
"b[(Intercept) Stock:Stellako]","5350","ven","Neff"
"b[load_std Stock:Stellako]","3689","ven","Neff"
"b[(Intercept) Stock:Weaver]","3706","ven","Neff"
"b[load_std Stock:Weaver]","3621","ven","Neff"
"b[(Intercept) Year:2009]","3176","ven","Neff"
"b[(Intercept) Year:2010]","1479","ven","Neff"
"b[(Intercept) Year:2011]","2978","ven","Neff"
"b[(Intercept) Year:2012]","3126","ven","Neff"
"b[(Intercept) Year:2013]","3952","ven","Neff"
"b[(Intercept) Year:2014]","3375","ven","Neff"
"b[(Intercept) Year:2015]","2803","ven","Neff"
"b[(Intercept) Year:2016]","2603","ven","Neff"
"sigma","4240","ven","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1502","ven","Neff"
"Sigma[Stock:load_std,(Intercept)]","3310","ven","Neff"
"Sigma[Stock:load_std,load_std]","2445","ven","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1030","ven","Neff"
"mean_PPD","4071","ven","Neff"
"log-posterior","942","ven","Neff"
