stock_name	Stock.ID	BY	total_adult_spawner	total_effective_female_spawner	juv_type	juvenile_estimate	age.21	age.31 	age.32 	age.41	age.42	age.43	age.51	age.52	age.53	age.62 	age.63	recruits_no_jacks	total_recruits_psc	total_recruits	prop_4s
Scotch	15	1960	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Scotch	15	1961	598	295			0	0	0	0	8073	0	0	0	112	0	0	8185	8185	8185	1
Scotch	15	1962	7				0	0	0	0	2717	0	0	0	0	0	0	2717	2717	2717	1
Scotch	15	1963	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Scotch	15	1964	0				0	0	0	0	0	0	0	222	0	0	0	222	222	222	0
Scotch	15	1965	1910	777			0	0	200	0	16437	0	0	0	0	0	0	16437	16637	16637	1
Scotch	15	1966	459	236			0	0	0	0	2956	0	0	0	0	0	0	2956	2956	2956	1
Scotch	15	1967	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Scotch	15	1968	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Scotch	15	1969	3395	1317			0	0	120	0	33883	0	0	0	0	0	0	33883	34003	34003	1
Scotch	15	1970	304	142			0	0	0	0	2236	0	0	0	0	0	0	2236	2236	2236	1
Scotch	15	1971	0				0	0	39	0	0	0	0	0	0	0	0	0	39	39	#DIV/0!
Scotch	15	1972	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Scotch	15	1973	6235	2966			0	0	0	0	57852	0	0	54	0	0	0	57906	57906	57906	0.999067454
Scotch	15	1974	447	275			0	0	0	0	7918	0	0	0	0	0	0	7918	7918	7918	1
Scotch	15	1975					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Scotch	15	1976	34	20			0	0	0	0	279	0	0	0	0	0	0	279	279	279	1
Scotch	15	1977	13586	6702			0	0	163	0	76206	0	0	1334	0	0	0	77540	77703	77703	0.982795976
Scotch	15	1978	2056	1091			0	0	0	0	19287	0	0	41	0	0	0	19328	19328	19328	0.997878725
Scotch	15	1979	0				0	0	0	0	744	0	0	0	0	0	0	744	744	744	1
Scotch	15	1980	107	62			0	0	0	0	1532	0	0	0	0	0	0	1532	1532	1532	1
Scotch	15	1981	18952	6887			0	0	71	0	25296	0	0	0	0	0	0	25296	25367	25367	1
Scotch	15	1982	4709	2544			0	0	192	0	103900	0	0	5475	30	0	0	109405	109597	109597	0.949942857
Scotch	15	1983	239	133			0	0	0	0	2382	0	0	250	0	0	0	2632	2632	2632	0.905015198
Scotch	15	1984	409	265			0	0	12	0	2613	0	0	0	0	0	0	2613	2625	2625	1
Scotch	15	1985	3385	1422			0	0	1471	0	42541	0	0	0	0	0	0	42541	44012	44012	1
Scotch	15	1986	26624	11299			0	0	0	0	250911	0	0	6148	0	0	0	257059	257059	257059	0.976083312
Scotch	15	1987	2089	1149			0	0	49	0	20633	0	0	9762	0	0	0	30395	30444	30444	0.678828755
Scotch	15	1988	1060	723			0	0	0	0	3320	0	0	0	0	0	0	3320	3320	3320	1
Scotch	15	1989	7236	3928			0	0	578	0	16150	0	0	0	0	0	0	16150	16728	16728	1
Scotch	15	1990	83388	34459			0	0	265	0	311154	0	0	4738	123	0	0	316015	316280	316280	0.985001203
Scotch	15	1991	9954	4540			0	0	10	0	22037	0	0	3644	25	0	0	25706	25716	25716	0.858105214
Scotch	15	1992	2156	1385			0	0	1	0	2104	0	0	349	0	0	0	2453	2454	2454	0.857725234
Scotch	15	1993	8359	3259			0	0	59	0	11827	0	0	0	0	0	0	11827	11886	11886	1
Scotch	15	1994	73180	26711			0	0	196	0	181988	0	0	2267	0	0	0	184255	184451	184451	0.987696399
Scotch	15	1995	14772	7811			0	0	11	0	12240	0	0	1925	0	0	0	14165	14176	14176	0.864101659
Scotch	15	1996	4609	2230			0	0	0	0	3404	0	0	744	0	0	0	4148	4148	4148	0.820636451
Scotch	15	1997	3085	1440			0	0	4	0	2249	0	0	0	0	0	0	2249	2253	2253	1
Scotch	15	1998	35981	17024			0	0	148	0	191273	0	0	2269	0	0	0	193542	193690	193690	0.988276446
Scotch	15	1999	4093	2060			0	0	0	0	15722	0	0	10701	0	0	0	26423	26423	26423	0.595011921
Scotch	15	2000	3765	1754			0	0	2	0	40512	0	0	698	0	0	0	41210	41212	41212	0.983062364
Scotch	15	2001	2449	1336			0	0	0	0	17024	0	0	0	0	0	0	17024	17024	17024	1
Scotch	15	2002	101269	50374			0	1161	1008	0	675243	0	0	15810	0	0	0	692214	693222	693222	0.977121871
Scotch	15	2003	5089	2478			0	0	0	0	1305	0	0	376	0	0	0	1681	1681	1681	0.776323617
Scotch	15	2004	783	432			0	0	2	0	3764	0	0	148	0	0	0	3912	3914	3914	0.962167689
Scotch	15	2005	4163	2686			0	0	0	0	5761	0	0	0	0	0	0	5761	5761	5761	1
Scotch	15	2006	144199	72732			0	394	1098	0	1012782	0	0	22199	0	0	0	1035375	1036473	1036473	0.978551297
Scotch	15	2007	8272	4758			0	0	0	0	48656	0	0	1020	0	0	0	49676	49676	49676	0.979466946
Scotch	15	2008	654	138			0	0	0	0	4810	0	0	619	0	0	0	5429	5429	5429	0.885982686
Scotch	15	2009	4672	2665			0	0	2	206	45359	8	0	2170	0	0	0	47735	47744	47745	0.954343664
Scotch	15	2010	522367	273905			0	0	833	0	384093	0	0	6122	122	0	0	390338	391171	391170	0.984311213
Scotch	15	2011	33807	12451			0	0	34	0	8020	0	0	326	0	0	0	8346	8380	8380	0.960939372
Scotch	15	2012		644			0	0	0	0	1989	0	0	109	0	0	0	2098	2098	2098	0.948045758
Scotch	15	2013		10957			0	0	29	0	7105.129984	0	0	0	0	0	0	7105	7134	7134.129984	1
Scotch	15	2014		68761			0	0	798.7746019	0	228377.5425	0	0	2575.757576	0	0	0	209903	210701	231752.0747	0.98884728
Scotch	15	2015		3535			0	0	0	0	1600	0	0	54.38596491	0	0	0	0	0	1654.385965	0.967126193
Scotch	15	2016		465			0	0	0	0	924.5614035	0	0	33.77022585	0	0	0	0	0	958.3316294	0.964761441
Gates	16	1948					0	0	0	0	30026	0	0	0	0	0	0	30026	30026	30026	1
Gates	16	1949					0	0	0	0	590	0	0	0	0	0	0	590	590	590	1
Gates	16	1950					0	0	0	0	300	0	0	0	0	0	0	300	300	300	1
Gates	16	1951					0	0	0	0	623	0	0	0	0	0	0	623	623	623	1
Gates	16	1952					0	0	0	0	37343	0	0	657	0	0	0	38000	38000	38000	0.982710526
Gates	16	1953					0	0	74	0	7811	0	0	0	0	0	0	7811	7885	7885	1
Gates	16	1954					0	0	0	0	418	0	0	0	280	0	0	698	698	698	1
Gates	16	1955					0	0	33	0	2149	0	0	323	0	0	0	2472	2505	2505	0.86933657
Gates	16	1956					0	0	552	0	14244	0	0	571	623	0	0	15438	15990	15990	0.961457982
Gates	16	1957					0	0	82	0	1051	0	0	30	0	0	0	1081	1163	1163	0.972247919
Gates	16	1958					0	0	13	0	398	0	0	128	0	0	0	526	539	539	0.756653992
Gates	16	1959					0	0	1212	0	8846	0	0	0	469	0	0	9315	10527	10527	1
Gates	16	1960					0	0	1219	0	82760	0	0	183	70	0	0	83013	84232	84232	0.997793666
Gates	16	1961					0	0	1038	0	13460	0	0	71	25	0	0	13556	14594	14594	0.99475279
Gates	16	1962					0	0	141	0	312	0	0	0	0	0	0	312	453	453	1
Gates	16	1963					0	0	879	0	6769	0	0	680	0	0	0	7449	8328	8328	0.908712579
Gates	16	1964					0	0	4850	0	99530	0	0	610	0	0	0	100140	104990	104990	0.993908528
Gates	16	1965					0	0	279	0	2198	0	0	18	0	0	0	2216	2495	2495	0.991877256
Gates	16	1966					0	0	608	0	310	0	0	0	0	0	0	310	918	918	1
Gates	16	1967					0	0	1585	0	5076	0	0	263	0	0	0	5339	6924	6924	0.950739839
Gates	16	1968	10113	3835	fry leaving 	7645000	0	0	3891	0	78371	0	0	403	0	0	0	78774	82665	82665	0.994884099
Gates	16	1969	777	359	stream for lake	374000	0	0	1042	0	3556	0	0	168	0	0	0	3724	4766	4766	0.954887218
Gates	16	1970	78	14	brood year 	25000	0	0	258	0	154	0	0	0	0	0	0	154	412	412	1
Gates	16	1971	426	115	t+1	239000	0	0	4926	0	7721	0	0	0	0	0	0	7721	12647	12647	1
Gates	16	1972	8323	3128	Most are from	6831000	0	0	4180	0	128111	0	0	322	0	0	0	128433	132613	132613	0.997492856
Gates	16	1973	795	351	spawning channel	932000	0	0	1344	0	9447	0	0	3794	100	0	0	13341	14685	14685	0.71346575
Gates	16	1974	70	37		84000	0	0	1559	0	1413	0	0	0	0	0	0	1413	2972	2972	1
Gates	16	1975	1982	1246		2261000	0	0	3841	0	15888	27	0	0	0	0	0	15888	19756	19756	1
Gates	16	1976	17133	8820		18529000	0	0	3009	0	67835	0	0	2350	36	0	0	70221	73230	73230	0.966517062
Gates	16	1977	2582	1174		2140000	0	0	690	0	17045	27	0	2975	587	0	0	20607	21324	21324	0.851398601
Gates	16	1978	258	129		225000	0	0	589	0	860	0	0	198	0	0	0	1058	1647	1647	0.812854442
Gates	16	1979	3828	1648		3000000	0	0	1866	0	15902	12	0	0	486	0	0	16388	18266	18266	1
Gates	16	1980	25088	11032		12171000	0	0	1496	0	76467	15	0	1381	272	0	0	78120	79631	79631	0.982260302
Gates	16	1981	4670	1908		4112000	0	0	412	0	14267	143	0	3085	222	0	0	17574	18129	18129	0.822210696
Gates	16	1982	930	439		1171000	0	0	3361	0	5472	0	0	868	0	0	0	6340	9701	9701	0.863091483
Gates	16	1983	7384	3055		5712000	0	0	1542	0	26208	0	0	348	0	0	0	26556	28098	28098	0.986895617
Gates	16	1984	28899	9072		15057000	0	0	1730	0	115017	56	0	21116	0	0	0	136133	137919	137919	0.844886986
Gates	16	1985	4578	2031		3711625	0	0	6340	0	114856	0	0	10766	0	0	0	125622	131962	131962	0.914298451
Gates	16	1986	3572	1879		3374763	0	0	6349	0	20390	0	0	610	0	0	0	21000	27349	27349	0.970952381
Gates	16	1987	9417	4105		6042600	0	0	1683	0	22546	0	0	3604	0	0	0	26150	27833	27833	0.862179732
Gates	16	1988	44913	17840		15863186	0	0	9599	0	305722	0	0	4031	191	0	0	309944	319543	319543	0.986986405
Gates	16	1989	16963	9794		11720740	0	0	5779	0	38792	0	0	8523	0	0	0	47315	53094	53094	0.81986685
Gates	16	1990	5374	3304		3647670	0	0	826	0	13177	339	0	1607	0	0	0	14784	15949	15949	0.891301407
Gates	16	1991	9040	4618		6852318	0	0	1242	0	18884	0	0	1559	0	0	0	20443	21685	21685	0.923739177
Gates	16	1992	41747	9224		20052829	0	0	11639	0	175651	0	0	8143	0	0	0	183794	195433	195433	0.955694963
Gates	16	1993	17952	9089		12640264	0	0	557	0	54410	0	0	12557	0	0	0	66967	67524	67524	0.812489734
Gates	16	1994	3360	1706		2672720	0	0	815	0	21039	0	0	12510	0	0	0	33549	34364	34364	0.627112582
Gates	16	1995	7181	4533		2179115	0	0	1970	0	20949	0	0	540	0	0	0	21489	23459	23459	0.974870864
Gates	16	1996	99470	14150		14217952	0	0	413	0	189011	0	0	8576	58	0	0	197645	198058	198058	0.956596335
Gates	16	1997	6498	1877		4372839	0	0	742	0	11493	0	0	1174	0	0	0	12667	13409	13409	0.907318228
Gates	16	1998	7248	2442		6092024	0	0	408	0	3841	0	0	563	0	0	0	4404	4812	4812	0.872161671
Gates	16	1999	4135	1765		1479217	0	0	2508	0	37729	0	0	2405	0	0	0	40134	42642	42642	0.940075746
Gates	16	2000	88647	16571		15192763	0	0	624	0	87114	0	0	4264	0	0	0	91378	92002	92002	0.953336689
Gates	16	2001	12921	4008		6468395	0	0	315	0	43190	0	0	6741	0	0	0	49931	50246	50246	0.864993691
Gates	16	2002	2173	1144		2813161	0	0	1262	0	11045	0	0	694	0	0	0	11739	13001	13001	0.940880825
Gates	16	2003	9811	5036		6058470	0	0	213	0	3861	0	0	687	0	0	0	4548	4761	4761	0.848944591
Gates	16	2004	9606	5484		7769844	0	17	343	0	40513	0	0	8461	0	0	0	48991	49334	49334	0.827234859
Gates	16	2005	15150	8850		6352361	0	0	180	0	14038	0	0	872	0	0	0	14910	15090	15090	0.941515761
Gates	16	2006	2858	1456			0	0	978	0	24856	0	0	13639	379	0	0	38874	39852	39852	0.645694246
Gates	16	2007	2555	1079			0	0	6665	0	106460	0	0	1193	239	0	0	107892	114557	114557	0.988918098
Gates	16	2008	14838	1754			0	0	1573	0	66801	0	0	10514	0	0	0	77315	78888	78888	0.864010865
Gates	16	2009	9878	5274			0	0	2695	0	101428	0	0	16003	0	0	0	117431	120126	120126	0.86372423
Gates	16	2010	15766	5903			0	0	2387	0	33061	0	0	4140	224	0	0	37425	39812	39812	0.888712669
Gates	16	2011	55860	26445			0	0	1178	0	33788	0	0	547	182	0	0	34517	35695	35695	0.984068735
Gates	16	2012		6899			0	0	2043	0	21156	0	0	1524	0	0	0	22680	24723	24723	0.932804233
Gates	16	2013		23053			0	0	198	0	8551.429495	0	0	4451.533417	0	0	0	13157	13355	13200.96291	0.657652379
Gates	16	2014		8495			11	0	103	0	8408.45201	0	0	500	0	0	0	8699	8813	9022.45201	0.943873526
Gates	16	2015		9643			0	0	861	0	11862.5	0	0	901.6393443	60.10928962	0	0	0	861	13685.24863	0.929361525
Gates	16	2016		3535			0	0	279	0	7633.879781	0	0	1141.884447	0	0	0	0	0	9054.764228	0.86988205
Nadina	17	1948					0	0	0	0	43	0	0	0	0	0	0	43	43	43	1
Nadina	17	1949					0	0	49	0	105898	0	0	0	0	0	0	105898	105947	105947	1
Nadina	17	1950					0	0	0	0	5090	0	0	7	0	0	0	5097	5097	5097	0.998626643
Nadina	17	1951					0	0	0	0	981	0	0	0	0	0	0	981	981	981	1
Nadina	17	1952					0	0	3	0	88	0	0	0	0	0	0	88	91	91	1
Nadina	17	1953					0	0	115	0	162058	0	0	227	160	0	0	162445	162560	162560	0.998601226
Nadina	17	1954					0	0	46	0	4541	0	0	138	0	0	0	4679	4725	4725	0.970506518
Nadina	17	1955					0	0	0	0	3953	0	0	0	0	0	0	3953	3953	3953	1
Nadina	17	1956					0	0	0	0	156	0	0	3952	0	0	0	4108	4108	4108	0.037974684
Nadina	17	1957					0	0	296	0	116452	0	0	58	0	0	0	116510	116806	116806	0.999502189
Nadina	17	1958					0	0	7	0	4947	0	0	129	0	0	0	5076	5083	5083	0.974586288
Nadina	17	1959					0	0	0	0	16923	0	0	77	0	0	0	17000	17000	17000	0.995470588
Nadina	17	1960					0	0	0	0	700	0	0	478	0	0	0	1178	1178	1178	0.594227504
Nadina	17	1961					0	0	57	0	93840	0	0	523	0	0	0	94363	94420	94420	0.994457573
Nadina	17	1962					0	0	0	0	11693	0	0	352	0	0	0	12045	12045	12045	0.970776256
Nadina	17	1963					0	0	185	0	51669	0	0	7799	0	0	0	59468	59653	59653	0.868853837
Nadina	17	1964					0	0	0	0	4938	0	0	2797	0	0	0	7735	7735	7735	0.638396897
Nadina	17	1965					0	0	487	0	93961	0	0	569	0	0	0	94530	95017	95017	0.993980747
Nadina	17	1966					0	0	11	0	33580	0	0	419	0	0	0	33999	34010	34010	0.987676108
Nadina	17	1967					0	0	54	0	129871	0	0	23141	0	0	0	153012	153066	153066	0.848763496
Nadina	17	1968					0	0	117	0	40005	0	0	3841	0	0	0	43846	43963	43963	0.912397938
Nadina	17	1969					0	0	1086	0	104679	0	0	494	0	0	0	105173	106259	106259	0.995302977
Nadina	17	1970					0	0	48	0	29836	0	0	0	0	0	0	29836	29884	29884	1
Nadina	17	1971					0	0	416	0	69314	0	0	5724	0	0	0	75038	75454	75454	0.923718649
Nadina	17	1972					0	0	14	0	10052	0	0	644	0	0	0	10696	10710	10710	0.939790576
Nadina	17	1973	16720	9638	fry leaving 	12123000	0	0	146	0	67467	0	0	5741	0	0	0	73208	73354	73354	0.921579609
Nadina	17	1974	3730	2074	stream for lake	2054000	0	0	195	0	20017	0	0	0	0	0	0	20017	20212	20212	1
Nadina	17	1975	15309	8359	brood year 	13856000	0	0	340	0	152807	0	0	5729	0	0	0	158536	158876	158876	0.963863097
Nadina	17	1976	1625	846	t+1	1962000	0	0	27	0	7247	0	0	0	0	0	0	7247	7274	7274	1
Nadina	17	1977	16858	9260	Most are from	14502000	0	0	172	0	125303	0	0	6574	0	0	0	131877	132049	132049	0.950150519
Nadina	17	1978	2584	1527	spawning channel	2923000	0	0	83	0	28397	0	0	2767	0	0	0	31164	31247	31247	0.911211654
Nadina	17	1979	55681	20415		22065000	0	0	5	0	83912	0	0	17456	0	0	0	101368	101373	101373	0.827795754
Nadina	17	1980	3017	1518		1991000	0	0	4	0	16037	0	0	5331	0	0	0	21368	21372	21372	0.750514788
Nadina	17	1981	18912	10924		17002000	0	0	5	0	73214	0	0	3530	51	0	0	76795	76800	76800	0.954002919
Nadina	17	1982	2349	1423		1415000	0	0	0	0	5364	0	0	1411	0	0	0	6775	6775	6775	0.791734317
Nadina	17	1983	26856	15419		19328000	0	0	32	0	138480	0	0	11219	0	0	0	149699	149731	149731	0.92505628
Nadina	17	1984	7070	3501		4412000	0	0	0	0	20594	0	0	4323	0	0	0	24917	24917	24917	0.826503993
Nadina	17	1985	13807	7722		6700363	0	0	0	0	41411	0	0	5442	0	0	0	46853	46853	46853	0.883849487
Nadina	17	1986	3545	2048		3930768	0	0	0	0	16080	0	0	4758	0	0	0	20838	20838	20838	0.771667147
Nadina	17	1987	37624	15150		19871025	0	0	16	0	170901	0	0	20119	0	0	0	191020	191036	191036	0.89467595
Nadina	17	1988	8744	4304		8596634	0	0	0	0	48538	0	0	9201	0	0	0	57739	57739	57739	0.840644971
Nadina	17	1989	4940	2653		1974445	0	0	0	0	15466	0	0	3412	1138	0	0	20016	20016	20016	0.819260515
Nadina	17	1990	6033	3404		2345642	0	0	0	0	14995	0	0	739	0	0	0	15734	15734	15734	0.953031651
Nadina	17	1991	61074	33360		18315946	0	0	112	0	47222	0	0	9005	0	0	0	56227	56339	56339	0.839845626
Nadina	17	1992	7728	2355		4280488	0	0	9	0	54950	0	0	49754	0	0	0	104704	104713	104713	0.524812806
Nadina	17	1993	9595	4797		2206122	0	0	0	0	51434	0	0	5268	0	0	0	56702	56702	56702	0.907093224
Nadina	17	1994	2008	1076		1993407	0	0	0	0	9887	0	0	8471	0	0	0	18358	18358	18358	0.538566293
Nadina	17	1995	23998	8403		1832089	0	0	25	0	65492	0	0	0	0	0	0	65492	65517	65517	1
Nadina	17	1996	38654	18093		20294594	0	0	4	0	451557	0	0	95036	0	0	0	546593	546597	546597	0.826130229
Nadina	17	1997	9499	2681		1536551	0	0	0	0	2444	0	0	742	0	0	0	3186	3186	3186	0.767106089
Nadina	17	1998	3705	1983		3300570	0	0	9	0	3913	0	0	957	0	0	0	4870	4879	4879	0.80349076
Nadina	17	1999	10338	5026		4131116	0	0	0	0	11388	0	0	0	0	0	0	11388	11388	11388	1
Nadina	17	2000	194381	65444		51617915	0	0	0	0	233547	0	0	25990	0	0	0	259537	259537	259537	0.899860136
Nadina	17	2001	54824	17875		17787780	0	0	0	0	48020	0	0	48105	0	9	0	96134	96134	96134	0.499557867
Nadina	17	2002	1925	1031		1873759	0	0	0	0	5758	0	0	422	0	0	0	6180	6180	6180	0.93171521
Nadina	17	2003	3161	1678		2242409	0	0	0	0	3370	0	0	335	0	0	0	3705	3705	3705	0.909581646
Nadina	17	2004	22603	13773		16411476	0	0	32	0	200535	0	0	18897	0	0	0	219432	219464	219464	0.913882205
Nadina	17	2005	21834	12140		10933782	0	0	0	0	11563	0	0	4655	0	0	0	16218	16218	16218	0.71297324
Nadina	17	2006	8655	4487		7299827	0	0	2	0	43344	0	0	21571	0	0	0	64915	64917	64917	0.667703921
Nadina	17	2007	1741	1006			0	0	0	0	10326	0	0	1162	0	38	0	11526	11526	11526	0.898850975
Nadina	17	2008	65754	10174			0	0	4	0	85994	0	0	5141	38	0	0	91172	91176	91177	0.943589181
Nadina	17	2009	12712	4223			0	0	0	0	17162	0	0	5496	0	0	0	22658	22658	22658	0.757436667
Nadina	17	2010	26142	13172			0	38	273	0	143207	0	0	77794	0	0	0	221039	221312	221312	0.647992543
Nadina	17	2011	10056	1271			0	0	0	0	9067	0	0	1095	0	0	0	10162	10162	10162	0.892245621
Nadina	17	2012		16766			0	0	23	0	42701	0	0	3651	0	0	0	46352	46375	46375	0.921233172
Nadina	17	2013		7129			0	0	0	0	3524.33628	0	0	6914.796535	0	0	0	9457	9457	10439.13282	0.337608146
Nadina	17	2014		30742			0	0	374	0	406820.5295	0	0	51057.40181	0	0	0	349050	349424	458251.9313	0.888491237
Nadina	17	2015		9411			0	0	0	0	2750	0	0	991.9354839	0	0	0	0	0	3741.935484	0.734913793
Nadina	17	2016		16110			0	0	49	0	17722.58065	0	0	5323.492511	0	0	0	0	0	23095.07316	0.769006526
Pitt	18	1948	55380	20340			0	0	0	0	26803	0	0	95917	0	0	0	122720	122720	122720	0.218407757
Pitt	18	1949	9290	4449			0	0	0	0	6085	0	0	13251	1442	0	0	20778	20778	20778	0.314697973
Pitt	18	1950	40061	13312			0	0	62	0	91231	0	0	55044	0	0	0	146275	146337	146337	0.623695095
Pitt	18	1951	37837	17922			0	0	0	0	41761	0	0	78541	0	0	0	120302	120302	120302	0.347134711
Pitt	18	1952	48899	21904			0	0	0	0	39952	0	0	31890	0	0	336	72178	72178	72178	0.55610924
Pitt	18	1953	18673	9303			0	0	0	0	12688	0	0	12372	747	0	0	25807	25807	25807	0.506304868
Pitt	18	1954	17624	8332			0	0	42	0	37926	0	0	13126	0	0	0	51052	51094	51094	0.742889603
Pitt	18	1955	17950	11221			0	0	5	0	78394	0	0	85616	976	0	1946	166932	166937	166937	0.47798305
Pitt	18	1956	32094	11107			0	0	15	0	28169	0	0	38686	1900	0	1553	70308	70323	70323	0.421344701
Pitt	18	1957	12335	5130			0	0	0	0	3474	0	0	24544	1189	0	0	29207	29207	29207	0.12399172
Pitt	18	1958	10381	6658			0	0	12	0	12978	0	0	3157	0	0	388	16523	16535	16535	0.804338395
Pitt	18	1959	15731	6096			0	0	10	0	21800	0	0	39932	234	0	517	62483	62493	62493	0.353139377
Pitt	18	1960	24510	12493			0	0	0	0	5842	0	0	27406	29	0	37	33314	33314	33314	0.175709817
Pitt	18	1961	11158	6525			0	0	74	0	26282	0	0	74479	1531	0	669	102961	103035	103035	0.260835045
Pitt	18	1962	16580	8460			0	0	46	0	24085	0	0	32679	465	0	0	57229	57275	57275	0.424300613
Pitt	18	1963	12680	5749			0	0	68	0	88616	0	0	54052	199	0	0	142867	142935	142935	0.621134382
Pitt	18	1964	13756	6313			0	0	68	0	48016	0	0	142584	1250	0	176	192026	192094	192094	0.251920252
Pitt	18	1965	6966	3368			0	0	0	0	14943	0	0	24041	0	0	0	38984	38984	38984	0.383311102
Pitt	18	1966	20842	10723			0	0	65	0	24568	0	0	51336	1732	0	0	77636	77701	77701	0.323672007
Pitt	18	1967	10282	5236			0	0	29	0	24122	0	0	42747	882	0	0	67751	67780	67780	0.360735169
Pitt	18	1968	16988	8189			0	0	45	0	38212	0	0	67282	0	0	49	105543	105588	105588	0.362219652
Pitt	18	1969	25073	11710			0	0	0	0	9262	0	0	51821	0	0	0	61083	61083	61083	0.15162975
Pitt	18	1970	6642	3098			0	0	81	0	21806	0	0	32749	645	0	117	55317	55398	55398	0.399706718
Pitt	18	1971	15452	6663			0	0	462	0	91337	0	0	123848	1827	0	4236	221248	221710	221710	0.424458024
Pitt	18	1972	13412	6569			0	0	31	0	78300	0	0	44584	0	0	264	123148	123179	123179	0.63718629
Pitt	18	1973	11895	4744			0	0	11	0	11903	0	0	17262	0	0	0	29165	29176	29176	0.408126179
Pitt	18	1974	20581	8854			0	0	178	0	53388	0	0	78361	3311	0	707	135767	135945	135945	0.405225087
Pitt	18	1975	39920	21369			0	0	81	0	64180	0	0	20578	391	0	0	85149	85230	85230	0.757214658
Pitt	18	1976	36525	19467			0	0	41	0	13812	0	0	91485	0	0	250	105547	105588	105588	0.131171828
Pitt	18	1977	13852	7791			0	0	57	0	15331	0	0	18676	522	0	0	34529	34586	34586	0.450818949
Pitt	18	1978	24786	14109			0	0	0	0	10736	0	0	24013	105	0	124	34978	34978	34978	0.308958531
Pitt	18	1979	37542	20307			0	0	22	0	3770	0	0	34444	0	0	583	38797	38819	38819	0.098654943
Pitt	18	1980	17101	9169			0	0	8	0	10736	0	0	6169	0	0	0	16905	16913	16913	0.635078379
Pitt	18	1981	25327	13224			0	0	0	0	2416	0	0	31641	215	382	5616	40270	40270	40270	0.070939895
Pitt	18	1982	8708	5086			0	0	37	0	4318	0	0	13910	0	0	0	18228	18265	18265	0.236888304
Pitt	18	1983	16852	10074			0	0	22	0	11730	0	0	50301	0	0	0	62031	62053	62053	0.189098999
Pitt	18	1984	15797	8755			0	0	107	0	18612	0	0	56977	0	0	298	75887	75994	75994	0.246226303
Pitt	18	1985	3560	2088			0	0	26	0	6180	0	0	17002	0	0	0	23182	23208	23208	0.266586144
Pitt	18	1986	29177	12283			0	0	0	0	6413	3	0	33585	0	0	0	39998	40001	40001	0.160333017
Pitt	18	1987	13637	5503			0	0	3	0	7374	0	0	14591	0	387	130	22482	22485	22485	0.335715912
Pitt	18	1988	37747	17876			0	0	0	0	2587	0	0	58490	223	1189	0	62489	62489	62489	0.04235637
Pitt	18	1989	16037	5583			0	0	7	0	4944	0	0	11658	0	82	0	16684	16691	16691	0.297795446
Pitt	18	1990	12202	5701			0	0	18	0	1561	0	0	7538	0	0	0	9099	9117	9117	0.171557314
Pitt	18	1991	22500	10867			0	0	1	0	1710	0	0	32177	0	0	0	33887	33888	33888	0.050461829
Pitt	18	1992	9129	4335			0	0	0	0	29707	0	0	70846	0	0	0	100553	100553	100553	0.295436238
Pitt	18	1993	22835	9040			0	174	11	0	16103	0	0	86635	0	0	344	103256	103267	103267	0.1567385
Pitt	18	1994	9500	4365			0	0	81	0	4617	0	0	30016	0	0	375	35008	35089	35089	0.133312159
Pitt	18	1995	5500	2352			0	0	0	0	8821	0	0	44150	0	0	0	52971	52971	52971	0.16652508
Pitt	18	1996	50077	19451			0	0	18	0	21331	0	0	129612	0	1003	0	151946	151964	151964	0.141318246
Pitt	18	1997	35798	14996			0	0	11	0	12324	0	0	83927	0	0	0	96251	96262	96262	0.128040228
Pitt	18	1998	76888	47612			0	0	19	1003	33437	0	0	98506	356	0	0	133302	133321	133321	0.253420037
Pitt	18	1999	35961	19390			0	0	0	0	24538	0	0	118076	0	211	0	142825	142825	142825	0.172058844
Pitt	18	2000	42638	18584			0	0	15	0	41913	0	0	69360	0	0	0	111273	111288	111288	0.376668194
Pitt	18	2001	131481	72407			0	0	0	0	7379	0	0	47231	210	0	0	54820	54820	54820	0.135121773
Pitt	18	2002	90280	39416			0	0	15	0	24980	0	0	44165	0	0	0	69145	69160	69160	0.361269795
Pitt	18	2003	78229	39927			0	0	0	0	373	0	0	13413	0	91	91	13968	13968	13968	0.027056434
Pitt	18	2004	60942	33796			0	0	9	130	9201	0	0	30713	0	0	0	40044	40053	40053	0.230520619
Pitt	18	2005	62047	33243			0	65	0	0	1726	0	0	6610	0	148	0	8550	8550	8549	0.207053743
Pitt	18	2006	38816	21346			0	0	8	254	12711	0	0	54327	0	0	0	67292	67300	67300	0.189608879
Pitt	18	2007	41829	19926			0	0	0	0	11429	0	0	69777	0	229	229	81665	81665	81664	0.140740832
Pitt	18	2008	16921	6186			0	0	9	0	14412	0	0	65539	0	244	0	80195	80204	80204	0.18026041
Pitt	18	2009	31034	18119			0	0	0	1604	9166	0	0	48293	244	0	0	59307	59307	59307	0.159522442
Pitt	18	2010	16818	8020			0	458	38	488	18781	0	0	28122	265	0	0	48114	48152	48152	0.400422148
